as_of_date,game_pk,home_team,home_combined_rating,away_team,away_combined_rating,elo_diff,home_win_prob
2026-07-12,822708,Washington Nationals,1509.9,New York Yankees,1539.4,-29.5,46.5
2026-07-12,822876,Texas Rangers,1515.7,Houston Astros,1493.3,22.4,56.4
2026-07-12,822951,Tampa Bay Rays,1525.4,Seattle Mariners,1515.2,10.2,56.5
2026-07-12,823029,St. Louis Cardinals,1517.5,Atlanta Braves,1530.0,-12.5,51.1
2026-07-12,823199,San Francisco Giants,1473.4,Colorado Rockies,1441.8,31.6,59.4
2026-07-12,823274,San Diego Padres,1502.3,Toronto Blue Jays,1501.8,0.5,53.8
2026-07-12,823358,Pittsburgh Pirates,1513.3,Milwaukee Brewers,1579.4,-66.1,43.1
2026-07-12,823602,New York Mets,1477.6,Boston Red Sox,1541.3,-63.7,44.7
2026-07-12,823681,Minnesota Twins,1484.5,Los Angeles Angels,1456.6,27.9,57.8
2026-07-12,823842,Miami Marlins,1529.9,Cleveland Guardians,1530.5,-0.6,53.0
2026-07-12,823925,Los Angeles Dodgers,1570.2,Arizona Diamondbacks,1508.8,61.4,64.7
2026-07-12,824250,Detroit Tigers,1504.8,Philadelphia Phillies,1537.4,-32.6,48.2
2026-07-12,824491,Cincinnati Reds,1495.9,Chicago Cubs,1542.1,-46.2,46.0
2026-07-12,824574,Chicago White Sox,1507.3,Athletics,1455.3,52.0,62.1
2026-07-12,824814,Baltimore Orioles,1508.7,Kansas City Royals,1470.7,38.0,55.3
