as_of_date,rank,pitcher,rating
2026-09-09,623,Erasmo Ramírez,1496.8
2026-09-09,624,Albert Suárez,1496.8
2026-09-09,625,Daniel Mengden,1496.8
2026-09-09,626,Sam Coonrod,1496.7
2026-09-09,627,Zack Kelly,1496.7
2026-09-09,628,Antonio Santos,1496.7
2026-09-09,629,Tanner Banks,1496.7
2026-09-09,630,Ronny Henriquez,1496.7
2026-09-09,631,Dylan Covey,1496.7
2026-09-09,632,Austin Pruitt,1496.7
2026-09-09,633,Shawn Dubin,1496.6
2026-09-09,634,Seth Lugo,1496.6
2026-09-09,635,Jeff Samardzija,1496.5
2026-09-09,636,Josh Rogers,1496.5
2026-09-09,637,Dan Altavilla,1496.5
2026-09-09,638,Taylor Hearn,1496.5
2026-09-09,639,Josh Tomlin,1496.5
2026-09-09,640,Yariel Rodríguez,1496.5
2026-09-09,641,Craig Stammen,1496.5
2026-09-09,642,Taylor Widener,1496.5
2026-09-09,643,Tyler Beede,1496.5
2026-09-09,644,Nick Nastrini,1496.4
2026-09-09,645,Drew Smith,1496.4
2026-09-09,646,Shane Drohan,1496.4
2026-09-09,647,Carson Seymour,1496.3
2026-09-09,648,Matt Dermody,1496.3
2026-09-09,649,Luke Little,1496.3
2026-09-09,650,Reid Detmers,1496.3
2026-09-09,651,Danny Coulombe,1496.2
2026-09-09,652,Eli Morgan,1496.2
2026-09-09,653,Drew Hutchison,1496.2
2026-09-09,654,Tommy Romero,1496.2
2026-09-09,655,Aaron Bummer,1496.2
2026-09-09,656,Mike Mayers,1496.1
2026-09-09,657,Cody Bolton,1496.1
2026-09-09,658,Mitch Farris,1496.1
2026-09-09,659,Jordan Holloway,1496.1
2026-09-09,660,Tyson Miller,1496.0
2026-09-09,661,Adam Plutko,1496.0
2026-09-09,662,Ray Kerr,1496.0
2026-09-09,663,Wes Parsons,1495.9
2026-09-09,664,Trevor Rogers,1495.9
2026-09-09,665,Jon Lester,1495.9
2026-09-09,666,DJ Herz,1495.8
2026-09-09,667,Glenn Otto Jr.,1495.8
2026-09-09,668,Jon Duplantier,1495.8
2026-09-09,669,Jared Jones,1495.7
2026-09-09,670,Travis Adams,1495.6
2026-09-09,671,Tyler Holton,1495.6
2026-09-09,672,Michael Plassmeyer,1495.6
2026-09-09,673,Ryan Weber,1495.5
2026-09-09,674,Thomas Eshelman,1495.5
2026-09-09,675,Jake Faria,1495.4
2026-09-09,676,Jonathan Bowlan,1495.4
2026-09-09,677,David Hess,1495.4
2026-09-09,678,Chris Archer,1495.4
2026-09-09,679,Sean Guenther,1495.4
2026-09-09,680,Kirk McCarty,1495.3
2026-09-09,681,Jacob Waguespack,1495.3
2026-09-09,682,Trent Thornton,1495.3
2026-09-09,683,Mike Vasil,1495.2
2026-09-09,684,Zach Plesac,1495.2
2026-09-09,685,Wes Benjamin,1495.2
2026-09-09,686,Jackson Kent,1495.2
2026-09-09,687,Ian Hamilton,1495.1
2026-09-09,688,Johan Oviedo,1495.1
2026-09-09,689,Chase De Jong,1495.1
2026-09-09,690,Austin Voth,1495.0
2026-09-09,691,Chayce McDermott,1495.0
2026-09-09,692,Mitch Keller,1495.0
2026-09-09,693,Colin Rea,1495.0
2026-09-09,694,Lyon Richardson,1495.0
2026-09-09,695,Sammy Peralta,1495.0
2026-09-09,696,Stephen Strasburg,1495.0
2026-09-09,697,Seth Johnson,1495.0
2026-09-09,698,Colten Brewer,1494.9
2026-09-09,699,Andrew Triggs,1494.9
2026-09-09,700,Dinelson Lamet,1494.9
2026-09-09,701,Ronald Bolaños,1494.9
2026-09-09,702,Packy Naughton,1494.9
2026-09-09,703,Nick Nelson,1494.9
2026-09-09,704,Jedixson Paez,1494.9
2026-09-09,705,Jonathan Cannon,1494.8
2026-09-09,706,Jackson Stephens,1494.8
2026-09-09,707,T.J. Zeuch,1494.8
2026-09-09,708,Alex Young,1494.8
2026-09-09,709,Victor Mederos,1494.8
2026-09-09,710,Shaun Anderson,1494.7
2026-09-09,711,Luis F. Castillo,1494.7
2026-09-09,712,Tommy Milone,1494.7
2026-09-09,713,Cole Sands,1494.7
2026-09-09,714,Adam Mazur,1494.7
2026-09-09,715,Ty Madden,1494.6
2026-09-09,716,Alec Bettinger,1494.6
2026-09-09,717,Huascar Ynoa,1494.6
2026-09-09,718,Daniel Lynch IV,1494.6
2026-09-09,719,Roki Sasaki,1494.5
2026-09-09,720,Noah Davis,1494.5
2026-09-09,721,Slade Cecconi,1494.5
2026-09-09,722,Lewis Thorpe,1494.5
2026-09-09,723,Richard Bleier,1494.4
2026-09-09,724,Scott Barlow,1494.3
2026-09-09,725,John King,1494.3
2026-09-09,726,Chase Petty,1494.3
2026-09-09,727,Davis Martin,1494.2
2026-09-09,728,Matt Strahm,1494.2
2026-09-09,729,Nabil Crismatt,1494.2
2026-09-09,730,Wade LeBlanc,1494.2
2026-09-09,731,Elmer Rodríguez,1494.1
2026-09-09,732,Gunnar Hoglund,1494.1
2026-09-09,733,Fernando Cruz,1494.1
2026-09-09,734,Matt Koch,1494.1
2026-09-09,735,Colton Gordon,1494.0
2026-09-09,736,Xzavion Curry,1494.0
2026-09-09,737,Max Castillo,1493.9
2026-09-09,738,Tucker Davidson,1493.9
2026-09-09,739,Tanner Houck,1493.8
2026-09-09,740,Cristian Javier,1493.7
2026-09-09,741,Davis Daniel,1493.7
2026-09-09,742,Trevor Cahill,1493.7
2026-09-09,743,Derek Holland,1493.7
2026-09-09,744,Cody Bradford,1493.6
2026-09-09,745,Daulton Jefferies,1493.6
2026-09-09,746,Erik Miller,1493.6
2026-09-09,747,Brendan Beck,1493.5
2026-09-09,748,Nate Pearson,1493.4
2026-09-09,749,Jake Bloss,1493.4
2026-09-09,750,Connor Overton,1493.3
2026-09-09,751,Ben Joyce,1493.3
2026-09-09,752,Zach Logue,1493.3
2026-09-09,753,Ryan Brasier,1493.2
2026-09-09,754,Humberto Castellanos,1493.2
2026-09-09,755,Sean Newcomb,1493.1
2026-09-09,756,Coleman Crow,1493.1
2026-09-09,757,Grant Holman,1493.1
2026-09-09,758,Elieser Hernández,1493.0
2026-09-09,759,Corbin Martin,1492.9
2026-09-09,760,Karl Kauffmann,1492.9
2026-09-09,761,Alex Wood,1492.8
2026-09-09,762,Reiver Sanmartin,1492.8
2026-09-09,763,Fraser Ellard,1492.8
2026-09-09,764,A.J. Puk,1492.8
2026-09-09,765,Jordan Hicks,1492.7
2026-09-09,766,Jack Leiter,1492.6
2026-09-09,767,Richard Lovelady,1492.5
2026-09-09,768,Lance McCullers Jr.,1492.5
2026-09-09,769,Bryan Hoeing,1492.5
2026-09-09,770,Drew Rom,1492.5
2026-09-09,771,Adam Oller,1492.5
2026-09-09,772,Zack Greinke,1492.4
2026-09-09,773,Humberto Mejía,1492.4
2026-09-09,774,Joe Ross,1492.4
2026-09-09,775,Jonah Tong,1492.4
2026-09-09,776,Sam Aldegheri,1492.4
2026-09-09,777,Josh Fleming,1492.3
2026-09-09,778,Bailey Ober,1492.3
2026-09-09,779,Austin Kitchen,1492.3
2026-09-09,780,Alex Wells,1492.3
2026-09-09,781,Jordan Yamamoto,1492.2
2026-09-09,782,Wil Crowe,1492.0
2026-09-09,783,Matt Bush,1491.9
2026-09-09,784,Zack Godley,1491.9
2026-09-09,785,J.P. France,1491.8
2026-09-09,786,Jose Cabrera,1491.7
2026-09-09,787,Drew Thorpe,1491.7
2026-09-09,788,Michael McGreevy,1491.7
2026-09-09,789,Jack Dreyer,1491.6
2026-09-09,790,Cade Cavalli,1491.6
2026-09-09,791,Dylan Dodd,1491.5
2026-09-09,792,Carson Palmquist,1491.4
2026-09-09,793,Drew Rucinski,1491.4
2026-09-09,794,Brennan Bernardino,1491.4
2026-09-09,795,Josh Lindblom,1491.3
2026-09-09,796,Rick Porcello,1491.3
2026-09-09,797,Ben Casparius,1491.3
2026-09-09,798,J.C. Mejía,1491.2
2026-09-09,799,Hayden Birdsong,1491.2
2026-09-09,800,Valente Bellozo,1491.2
2026-09-09,801,Mike Foltynewicz,1491.1
2026-09-09,802,Ljay Newsome,1491.1
2026-09-09,803,Dylan Bundy,1491.0
2026-09-09,804,Ty Blach,1491.0
2026-09-09,805,Peter Lambert,1491.0
2026-09-09,806,Yonny Chirinos,1490.8
2026-09-09,807,Denyi Reyes,1490.6
2026-09-09,808,Richard Fitts,1490.6
2026-09-09,809,Luis Medina,1490.5
2026-09-09,810,Lucas Giolito,1490.5
2026-09-09,811,Rhett Lowder,1490.4
2026-09-09,812,Jeff Hoffman,1490.2
2026-09-09,813,Didier Fuentes,1490.1
2026-09-09,814,David Peterson,1490.0
2026-09-09,815,Tanner Roark,1490.0
2026-09-09,816,Cody Ponce,1489.9
2026-09-09,817,Tyler Gilbert,1489.9
2026-09-09,818,Logan Evans,1489.9
2026-09-09,819,Spenser Watkins,1489.8
2026-09-09,820,Easton Lucas,1489.7
2026-09-09,821,Ryan Castellani,1489.7
2026-09-09,822,Kade Morris,1489.7
2026-09-09,823,Alan Rangel,1489.7
2026-09-09,824,Carlos Hernández,1489.7
2026-09-09,825,Roddery Muñoz,1489.2
2026-09-09,826,Spencer Miles,1489.1
2026-09-09,827,Yoendrys Gómez,1489.1
2026-09-09,828,Shane Smith,1489.0
2026-09-09,829,Justus Sheffield,1489.0
2026-09-09,830,Mitch White,1488.9
2026-09-09,831,Cionel Pérez,1488.8
2026-09-09,832,Michael Fulmer,1488.5
2026-09-09,833,Taijuan Walker,1488.5
2026-09-09,834,Caden Dana,1488.4
2026-09-09,835,José Suarez,1488.4
2026-09-09,836,Brady Singer,1488.3
2026-09-09,837,Connor Phillips,1488.2
2026-09-09,838,Thomas Pannone,1488.2
2026-09-09,839,JT Brubaker,1488.1
2026-09-09,840,Mitch Spence,1488.0
2026-09-09,841,Bobby Miller,1487.9
2026-09-09,842,Mason Barnett,1487.8
2026-09-09,843,Jon Gray,1487.8
2026-09-09,844,Zac Lowther,1487.8
2026-09-09,845,Orion Kerkering,1487.7
2026-09-09,846,Sean Sullivan,1487.7
2026-09-09,847,Jared Shuster,1487.7
2026-09-09,848,Keegan Thompson,1487.7
2026-09-09,849,Jorge López,1487.7
2026-09-09,850,Brandon Williamson,1487.5
2026-09-09,851,Hurston Waldrep,1487.3
2026-09-09,852,Kohl Drake,1487.3
2026-09-09,853,Aaron Ashby,1487.3
2026-09-09,854,Keegan Akin,1487.2
2026-09-09,855,Gabriel Hughes,1487.1
2026-09-09,856,Riley Smith,1487.0
2026-09-09,857,Emmet Sheehan,1487.0
2026-09-09,858,Julio Teheran,1486.9
2026-09-09,859,Luis Cessa,1486.7
2026-09-09,860,Jerad Eickhoff,1486.6
2026-09-09,861,Jackson Kowar,1486.6
2026-09-09,862,Caleb Smith,1486.6
2026-09-09,863,Keaton Winn,1486.5
2026-09-09,864,Chase Dollander,1486.3
2026-09-09,865,Bruce Zimmermann,1486.3
2026-09-09,866,Sawyer Gipson-Long,1486.3
2026-09-09,867,Simeon Woods Richardson,1486.2
2026-09-09,868,Kohei Arihara,1486.2
2026-09-09,869,Ryan Gusto,1486.1
2026-09-09,870,Trey Gibson,1486.0
2026-09-09,871,Andrew Painter,1485.9
2026-09-09,872,Blade Tidwell,1485.7
2026-09-09,873,Taj Bradley,1485.4
2026-09-09,874,Noah Syndergaard,1485.3
2026-09-09,875,Vladimir Gutierrez,1485.2
2026-09-09,876,Brandon Bielak,1485.2
2026-09-09,877,Shintaro Fujinami,1485.0
2026-09-09,878,Emerson Hancock,1484.9
2026-09-09,879,Kai-Wei Teng,1484.8
2026-09-09,880,Bryse Wilson,1484.8
2026-09-09,881,Carson Spiers,1484.8
2026-09-09,882,Caleb Kilian,1484.7
2026-09-09,883,Elvin Rodríguez,1484.6
2026-09-09,884,Connor Gillispie,1484.5
2026-09-09,885,Dean Kremer,1484.1
2026-09-09,886,Jesse Scholtens,1483.8
2026-09-09,887,Matt Shoemaker,1483.7
2026-09-09,888,Matt Manning,1483.6
2026-09-09,889,Rich Hill,1483.5
2026-09-09,890,Griffin Jax,1483.5
2026-09-09,891,Chi Chi González,1483.5
2026-09-09,892,Alex Faedo,1483.4
2026-09-09,893,José Soriano,1483.4
2026-09-09,894,Touki Toussaint,1482.9
2026-09-09,895,Zach Thompson,1482.7
2026-09-09,896,Joe Boyle,1482.6
2026-09-09,897,Chris Paddack,1482.5
2026-09-09,898,Ken Waldichuk,1482.5
2026-09-09,899,Kyle Hart,1482.4
2026-09-09,900,Allan Winans,1482.3
2026-09-09,901,Cal Quantrill,1481.5
2026-09-09,902,Kyle Muller,1481.5
2026-09-09,903,Paolo Espino,1481.2
2026-09-09,904,Patrick Sandoval,1481.2
2026-09-09,905,Kutter Crawford,1481.1
2026-09-09,906,Dakota Hudson,1480.8
2026-09-09,907,Steven Cruz,1480.8
2026-09-09,908,Brad Keller,1480.7
2026-09-09,909,Joan Adon,1480.4
2026-09-09,910,Mike Burrows,1480.4
2026-09-09,911,Gage Jump,1480.0
2026-09-09,912,Matt Harvey,1479.6
2026-09-09,913,Jacob Lopez,1479.6
2026-09-09,914,Spencer Arrighetti,1478.6
2026-09-09,915,Matt Waldron,1478.5
2026-09-09,916,Jack Perkins,1478.4
2026-09-09,917,Griffin Canning,1478.4
2026-09-09,918,Kumar Rocker,1478.2
2026-09-09,919,Jonathan Heasley,1478.1
2026-09-09,920,J.A. Happ,1478.0
2026-09-09,921,Zebby Matthews,1477.8
2026-09-09,922,Luke Weaver,1477.8
2026-09-09,923,Andrew Heaney,1477.4
2026-09-09,924,Jake Woodford,1477.3
2026-09-09,925,Erick Fedde,1477.3
2026-09-09,926,Mike Minor,1477.0
2026-09-09,927,Trevor Williams,1476.9
2026-09-09,928,Bryce Miller,1476.8
2026-09-09,929,Jake Arrieta,1476.8
2026-09-09,930,Miles Mikolas,1476.5
2026-09-09,931,Spencer Howard,1476.3
2026-09-09,932,Grayson Rodriguez,1476.2
2026-09-09,933,Jack Flaherty,1476.0
2026-09-09,934,Vince Velasquez,1475.9
2026-09-09,935,Osvaldo Bido,1475.6
2026-09-09,936,Edward Cabrera,1475.5
2026-09-09,937,James Paxton,1475.2
2026-09-09,938,Logan Allen,1473.7
2026-09-09,939,Madison Bumgarner,1473.5
2026-09-09,940,Connor Seabold,1473.4
2026-09-09,941,Kyle Hendricks,1473.2
2026-09-09,942,Sean Manaea,1472.8
2026-09-09,943,Noah Schultz,1472.8
2026-09-09,944,JP Sears,1472.7
2026-09-09,945,Yusei Kikuchi,1471.9
2026-09-09,946,Joey Wentz,1471.9
2026-09-09,947,Graham Ashcraft,1471.8
2026-09-09,948,Kenta Maeda,1471.7
2026-09-09,949,Carlos Martinez,1471.0
2026-09-09,950,Aaron Civale,1470.8
2026-09-09,951,MacKenzie Gore,1470.8
2026-09-09,952,Zach Davies,1470.6
2026-09-09,953,Michael Lorenzen,1470.3
2026-09-09,954,Jake Irvin,1469.7
2026-09-09,955,Steven Matz,1469.5
2026-09-09,956,Luis Severino,1468.9
2026-09-09,957,Dallas Keuchel,1468.3
2026-09-09,958,Ryne Nelson,1467.8
2026-09-09,959,Jeffrey Springs,1467.6
2026-09-09,960,Tommy Henry,1467.6
2026-09-09,961,Chad Kuhl,1466.7
2026-09-09,962,Connor Prielipp,1466.5
2026-09-09,963,Joey Estes,1465.1
2026-09-09,964,Will Warren,1464.9
2026-09-09,965,Germán Márquez,1464.7
2026-09-09,966,Cade Povich,1464.2
2026-09-09,967,Bradley Blalock,1462.0
2026-09-09,968,Matthew Liberatore,1462.0
2026-09-09,969,Carlos Carrasco,1461.4
2026-09-09,970,Chase Anderson,1456.2
2026-09-09,971,Michael Soroka,1455.2
2026-09-09,972,Jordan Lyles,1450.2
2026-09-09,973,Mitchell Parker,1449.1
2026-09-09,974,Kyle Gibson,1448.5
2026-09-09,975,José Ureña,1447.5
2026-09-09,976,Chris Flexen,1446.0
2026-09-09,977,Tanner Gordon,1445.4
2026-09-09,978,Austin Gomber,1443.9
2026-09-09,979,Jack Kochanowicz,1443.3
2026-09-09,980,Ryan Feltner,1428.7
2026-09-09,981,Patrick Corbin,1422.7
2026-09-09,982,Antonio Senzatela,1422.5
2026-09-09,983,Kyle Freeland,1410.0
