as_of_date,rank,pitcher,rating
2026-08-28,623,Zack Kelly,1496.7
2026-08-28,624,Dylan Covey,1496.7
2026-08-28,625,Tanner Banks,1496.7
2026-08-28,626,Ronny Henriquez,1496.7
2026-08-28,627,Austin Pruitt,1496.7
2026-08-28,628,Antonio Santos,1496.7
2026-08-28,629,Shawn Dubin,1496.6
2026-08-28,630,Dan Altavilla,1496.5
2026-08-28,631,Jared Jones,1496.5
2026-08-28,632,Yariel Rodríguez,1496.5
2026-08-28,633,Jeff Samardzija,1496.5
2026-08-28,634,Josh Tomlin,1496.5
2026-08-28,635,Taylor Widener,1496.5
2026-08-28,636,Taylor Hearn,1496.5
2026-08-28,637,Tyler Beede,1496.5
2026-08-28,638,Josh Rogers,1496.5
2026-08-28,639,Craig Stammen,1496.5
2026-08-28,640,Drew Smith,1496.4
2026-08-28,641,Nick Nastrini,1496.4
2026-08-28,642,Carson Seymour,1496.3
2026-08-28,643,Matt Dermody,1496.3
2026-08-28,644,Brandon Pfaadt,1496.3
2026-08-28,645,Luke Little,1496.3
2026-08-28,646,Brayan Bello,1496.3
2026-08-28,647,Eli Morgan,1496.2
2026-08-28,648,Drew Hutchison,1496.2
2026-08-28,649,Aaron Bummer,1496.2
2026-08-28,650,Tommy Romero,1496.2
2026-08-28,651,Danny Coulombe,1496.2
2026-08-28,652,Jordan Holloway,1496.1
2026-08-28,653,Cody Bolton,1496.1
2026-08-28,654,Mike Mayers,1496.1
2026-08-28,655,Mitch Farris,1496.1
2026-08-28,656,Adam Plutko,1496.0
2026-08-28,657,Michael McGreevy,1496.0
2026-08-28,658,Tyson Miller,1496.0
2026-08-28,659,Ray Kerr,1496.0
2026-08-28,660,Jackson Kent,1496.0
2026-08-28,661,Wes Parsons,1495.9
2026-08-28,662,Jon Lester,1495.9
2026-08-28,663,Jon Duplantier,1495.8
2026-08-28,664,Glenn Otto Jr.,1495.8
2026-08-28,665,DJ Herz,1495.8
2026-08-28,666,Michael Plassmeyer,1495.6
2026-08-28,667,Tyler Holton,1495.6
2026-08-28,668,Travis Adams,1495.6
2026-08-28,669,Anthony Molina,1495.5
2026-08-28,670,Thomas Eshelman,1495.5
2026-08-28,671,Ryan Weber,1495.5
2026-08-28,672,Chris Archer,1495.4
2026-08-28,673,Jake Faria,1495.4
2026-08-28,674,David Hess,1495.4
2026-08-28,675,Jonathan Bowlan,1495.4
2026-08-28,676,Sean Guenther,1495.4
2026-08-28,677,Kirk McCarty,1495.3
2026-08-28,678,Trent Thornton,1495.3
2026-08-28,679,Jacob Waguespack,1495.3
2026-08-28,680,Wes Benjamin,1495.2
2026-08-28,681,Dean Kremer,1495.2
2026-08-28,682,Zach Plesac,1495.2
2026-08-28,683,Bailey Ober,1495.2
2026-08-28,684,Mike Vasil,1495.2
2026-08-28,685,Johan Oviedo,1495.1
2026-08-28,686,Chase De Jong,1495.1
2026-08-28,687,Ian Hamilton,1495.1
2026-08-28,688,Austin Voth,1495.0
2026-08-28,689,Seth Johnson,1495.0
2026-08-28,690,Mitch Keller,1495.0
2026-08-28,691,Colin Rea,1495.0
2026-08-28,692,Stephen Strasburg,1495.0
2026-08-28,693,Sammy Peralta,1495.0
2026-08-28,694,Chayce McDermott,1495.0
2026-08-28,695,Lyon Richardson,1495.0
2026-08-28,696,Nick Nelson,1494.9
2026-08-28,697,Andrew Triggs,1494.9
2026-08-28,698,Packy Naughton,1494.9
2026-08-28,699,Colten Brewer,1494.9
2026-08-28,700,Ronald Bolaños,1494.9
2026-08-28,701,Dinelson Lamet,1494.9
2026-08-28,702,Alex Young,1494.8
2026-08-28,703,Aaron Nola,1494.8
2026-08-28,704,T.J. Zeuch,1494.8
2026-08-28,705,Jackson Stephens,1494.8
2026-08-28,706,Jonathan Cannon,1494.8
2026-08-28,707,Victor Mederos,1494.8
2026-08-28,708,Tommy Milone,1494.7
2026-08-28,709,Shaun Anderson,1494.7
2026-08-28,710,Luis F. Castillo,1494.7
2026-08-28,711,Adam Mazur,1494.7
2026-08-28,712,Cole Sands,1494.7
2026-08-28,713,Ty Madden,1494.6
2026-08-28,714,Alec Bettinger,1494.6
2026-08-28,715,Huascar Ynoa,1494.6
2026-08-28,716,Lewis Thorpe,1494.5
2026-08-28,717,Noah Davis,1494.5
2026-08-28,718,Roki Sasaki,1494.5
2026-08-28,719,Slade Cecconi,1494.5
2026-08-28,720,Richard Bleier,1494.4
2026-08-28,721,Scott Barlow,1494.3
2026-08-28,722,John King,1494.3
2026-08-28,723,Chase Petty,1494.3
2026-08-28,724,Wade LeBlanc,1494.2
2026-08-28,725,Nabil Crismatt,1494.2
2026-08-28,726,Matt Strahm,1494.2
2026-08-28,727,Matt Koch,1494.1
2026-08-28,728,Gunnar Hoglund,1494.1
2026-08-28,729,Fernando Cruz,1494.1
2026-08-28,730,Colton Gordon,1494.0
2026-08-28,731,Xzavion Curry,1494.0
2026-08-28,732,Tucker Davidson,1493.9
2026-08-28,733,Max Castillo,1493.9
2026-08-28,734,Jordan Hicks,1493.8
2026-08-28,735,Tanner Houck,1493.8
2026-08-28,736,Rhett Lowder,1493.7
2026-08-28,737,Derek Holland,1493.7
2026-08-28,738,Trevor Cahill,1493.7
2026-08-28,739,Davis Daniel,1493.7
2026-08-28,740,Erik Miller,1493.6
2026-08-28,741,Daulton Jefferies,1493.6
2026-08-28,742,Brendan Beck,1493.5
2026-08-28,743,Nate Pearson,1493.4
2026-08-28,744,Jake Bloss,1493.4
2026-08-28,745,Zach Logue,1493.3
2026-08-28,746,Ben Joyce,1493.3
2026-08-28,747,Connor Overton,1493.3
2026-08-28,748,Ryan Brasier,1493.2
2026-08-28,749,Humberto Castellanos,1493.2
2026-08-28,750,Sean Newcomb,1493.1
2026-08-28,751,Grant Holman,1493.1
2026-08-28,752,Coleman Crow,1493.1
2026-08-28,753,Elieser Hernández,1493.0
2026-08-28,754,Karl Kauffmann,1492.9
2026-08-28,755,Corbin Martin,1492.9
2026-08-28,756,Reiver Sanmartin,1492.8
2026-08-28,757,Kohl Drake,1492.8
2026-08-28,758,Fraser Ellard,1492.8
2026-08-28,759,A.J. Puk,1492.8
2026-08-28,760,Alex Wood,1492.8
2026-08-28,761,Jack Leiter,1492.6
2026-08-28,762,Richard Lovelady,1492.5
2026-08-28,763,Bryan Hoeing,1492.5
2026-08-28,764,Adam Oller,1492.5
2026-08-28,765,Drew Rom,1492.5
2026-08-28,766,Lance McCullers Jr.,1492.5
2026-08-28,767,Joe Ross,1492.4
2026-08-28,768,Zack Greinke,1492.4
2026-08-28,769,Sam Aldegheri,1492.4
2026-08-28,770,Humberto Mejía,1492.4
2026-08-28,771,Emerson Hancock,1492.3
2026-08-28,772,Austin Kitchen,1492.3
2026-08-28,773,Alex Wells,1492.3
2026-08-28,774,Josh Fleming,1492.3
2026-08-28,775,Jordan Yamamoto,1492.2
2026-08-28,776,Davis Martin,1492.0
2026-08-28,777,Wil Crowe,1492.0
2026-08-28,778,Zack Godley,1491.9
2026-08-28,779,Matt Bush,1491.9
2026-08-28,780,Kade Morris,1491.9
2026-08-28,781,Jonah Tong,1491.8
2026-08-28,782,J.P. France,1491.8
2026-08-28,783,Cade Cavalli,1491.7
2026-08-28,784,Drew Thorpe,1491.7
2026-08-28,785,Jose Cabrera,1491.7
2026-08-28,786,Jack Dreyer,1491.6
2026-08-28,787,Dylan Dodd,1491.5
2026-08-28,788,Carson Palmquist,1491.4
2026-08-28,789,Drew Rucinski,1491.4
2026-08-28,790,Brennan Bernardino,1491.4
2026-08-28,791,Ben Casparius,1491.3
2026-08-28,792,Rick Porcello,1491.3
2026-08-28,793,Josh Lindblom,1491.3
2026-08-28,794,Hayden Birdsong,1491.2
2026-08-28,795,Blade Tidwell,1491.2
2026-08-28,796,J.C. Mejía,1491.2
2026-08-28,797,Valente Bellozo,1491.2
2026-08-28,798,Ljay Newsome,1491.1
2026-08-28,799,Mike Foltynewicz,1491.1
2026-08-28,800,Ty Blach,1491.0
2026-08-28,801,Dylan Bundy,1491.0
2026-08-28,802,Yonny Chirinos,1490.8
2026-08-28,803,Spencer Miles,1490.6
2026-08-28,804,Richard Fitts,1490.6
2026-08-28,805,Denyi Reyes,1490.6
2026-08-28,806,Luis Medina,1490.5
2026-08-28,807,Lucas Giolito,1490.5
2026-08-28,808,David Peterson,1490.2
2026-08-28,809,Jeff Hoffman,1490.2
2026-08-28,810,Didier Fuentes,1490.1
2026-08-28,811,Cristian Javier,1490.0
2026-08-28,812,Tanner Roark,1490.0
2026-08-28,813,Cody Ponce,1489.9
2026-08-28,814,Tyler Gilbert,1489.9
2026-08-28,815,Logan Evans,1489.9
2026-08-28,816,Spenser Watkins,1489.8
2026-08-28,817,Carlos Hernández,1489.7
2026-08-28,818,Ryan Castellani,1489.7
2026-08-28,819,Alan Rangel,1489.7
2026-08-28,820,Easton Lucas,1489.7
2026-08-28,821,Brady Singer,1489.7
2026-08-28,822,Roddery Muñoz,1489.2
2026-08-28,823,Yoendrys Gómez,1489.1
2026-08-28,824,Justus Sheffield,1489.0
2026-08-28,825,Shane Smith,1489.0
2026-08-28,826,Mitch White,1488.9
2026-08-28,827,Patrick Sandoval,1488.9
2026-08-28,828,Cionel Pérez,1488.8
2026-08-28,829,Griffin Jax,1488.8
2026-08-28,830,Taijuan Walker,1488.5
2026-08-28,831,Michael Fulmer,1488.5
2026-08-28,832,Caden Dana,1488.4
2026-08-28,833,José Suarez,1488.4
2026-08-28,834,Connor Phillips,1488.2
2026-08-28,835,Thomas Pannone,1488.2
2026-08-28,836,JT Brubaker,1488.1
2026-08-28,837,Mitch Spence,1488.0
2026-08-28,838,Ryan Gusto,1488.0
2026-08-28,839,Bobby Miller,1487.9
2026-08-28,840,Mason Barnett,1487.8
2026-08-28,841,Jon Gray,1487.8
2026-08-28,842,Zac Lowther,1487.8
2026-08-28,843,Jared Shuster,1487.7
2026-08-28,844,Orion Kerkering,1487.7
2026-08-28,845,Keegan Thompson,1487.7
2026-08-28,846,Sean Sullivan,1487.7
2026-08-28,847,Jorge López,1487.7
2026-08-28,848,Hurston Waldrep,1487.3
2026-08-28,849,Aaron Ashby,1487.3
2026-08-28,850,Keegan Akin,1487.2
2026-08-28,851,Peter Lambert,1487.2
2026-08-28,852,Riley Smith,1487.0
2026-08-28,853,Julio Teheran,1486.9
2026-08-28,854,Luis Cessa,1486.7
2026-08-28,855,Caleb Smith,1486.6
2026-08-28,856,Jackson Kowar,1486.6
2026-08-28,857,Jerad Eickhoff,1486.6
2026-08-28,858,Keaton Winn,1486.5
2026-08-28,859,Chase Dollander,1486.3
2026-08-28,860,Sawyer Gipson-Long,1486.3
2026-08-28,861,Andrew Painter,1486.3
2026-08-28,862,Bruce Zimmermann,1486.3
2026-08-28,863,Kohei Arihara,1486.2
2026-08-28,864,Simeon Woods Richardson,1486.2
2026-08-28,865,Trey Gibson,1486.0
2026-08-28,866,Emmet Sheehan,1485.9
2026-08-28,867,Brandon Williamson,1485.6
2026-08-28,868,Noah Syndergaard,1485.3
2026-08-28,869,Vladimir Gutierrez,1485.2
2026-08-28,870,Brandon Bielak,1485.2
2026-08-28,871,Shintaro Fujinami,1485.0
2026-08-28,872,Bryse Wilson,1484.8
2026-08-28,873,Carson Spiers,1484.8
2026-08-28,874,Kai-Wei Teng,1484.8
2026-08-28,875,Caleb Kilian,1484.7
2026-08-28,876,Elvin Rodríguez,1484.6
2026-08-28,877,Connor Gillispie,1484.5
2026-08-28,878,Gabriel Hughes,1483.9
2026-08-28,879,Jesse Scholtens,1483.8
2026-08-28,880,Matt Shoemaker,1483.7
2026-08-28,881,Matt Manning,1483.6
2026-08-28,882,Chi Chi González,1483.5
2026-08-28,883,Rich Hill,1483.5
2026-08-28,884,Alex Faedo,1483.4
2026-08-28,885,Touki Toussaint,1482.9
2026-08-28,886,Zach Thompson,1482.7
2026-08-28,887,Joe Boyle,1482.6
2026-08-28,888,Chris Paddack,1482.5
2026-08-28,889,Ken Waldichuk,1482.5
2026-08-28,890,Kyle Hart,1482.4
2026-08-28,891,Gage Jump,1482.4
2026-08-28,892,Allan Winans,1482.3
2026-08-28,893,Taj Bradley,1481.6
2026-08-28,894,Kyle Muller,1481.5
2026-08-28,895,Jacob Lopez,1481.4
2026-08-28,896,Paolo Espino,1481.2
2026-08-28,897,Kutter Crawford,1481.1
2026-08-28,898,Dakota Hudson,1480.8
2026-08-28,899,Steven Cruz,1480.8
2026-08-28,900,Brad Keller,1480.7
2026-08-28,901,José Soriano,1480.6
2026-08-28,902,Spencer Arrighetti,1480.5
2026-08-28,903,Mike Burrows,1480.4
2026-08-28,904,Joan Adon,1480.4
2026-08-28,905,Bryce Miller,1479.7
2026-08-28,906,Matt Harvey,1479.6
2026-08-28,907,Trevor Williams,1478.8
2026-08-28,908,Matt Waldron,1478.5
2026-08-28,909,Griffin Canning,1478.4
2026-08-28,910,Jonathan Heasley,1478.1
2026-08-28,911,Jack Perkins,1478.1
2026-08-28,912,J.A. Happ,1478.0
2026-08-28,913,Luke Weaver,1477.8
2026-08-28,914,Andrew Heaney,1477.4
2026-08-28,915,Jake Woodford,1477.3
2026-08-28,916,Mike Minor,1477.0
2026-08-28,917,Grayson Rodriguez,1476.9
2026-08-28,918,Cal Quantrill,1476.9
2026-08-28,919,Jake Arrieta,1476.8
2026-08-28,920,Miles Mikolas,1476.5
2026-08-28,921,Spencer Howard,1476.3
2026-08-28,922,Jack Flaherty,1476.0
2026-08-28,923,Vince Velasquez,1475.9
2026-08-28,924,Kumar Rocker,1475.8
2026-08-28,925,Logan Allen,1475.6
2026-08-28,926,Osvaldo Bido,1475.6
2026-08-28,927,Edward Cabrera,1475.5
2026-08-28,928,James Paxton,1475.2
2026-08-28,929,Sean Manaea,1474.0
2026-08-28,930,MacKenzie Gore,1474.0
2026-08-28,931,Madison Bumgarner,1473.5
2026-08-28,932,Connor Seabold,1473.4
2026-08-28,933,Kyle Hendricks,1473.2
2026-08-28,934,Noah Schultz,1472.8
2026-08-28,935,JP Sears,1472.7
2026-08-28,936,Erick Fedde,1472.7
2026-08-28,937,Joey Wentz,1471.9
2026-08-28,938,Graham Ashcraft,1471.8
2026-08-28,939,Kenta Maeda,1471.7
2026-08-28,940,Carlos Martinez,1471.0
2026-08-28,941,Aaron Civale,1470.8
2026-08-28,942,Zach Davies,1470.6
2026-08-28,943,Michael Lorenzen,1470.3
2026-08-28,944,Zebby Matthews,1469.7
2026-08-28,945,Steven Matz,1469.5
2026-08-28,946,Jeffrey Springs,1469.1
2026-08-28,947,Matthew Liberatore,1468.9
2026-08-28,948,Luis Severino,1468.9
2026-08-28,949,Dallas Keuchel,1468.3
2026-08-28,950,Yusei Kikuchi,1468.2
2026-08-28,951,Ryne Nelson,1467.8
2026-08-28,952,Tommy Henry,1467.6
2026-08-28,953,Jake Irvin,1467.6
2026-08-28,954,Chad Kuhl,1466.7
2026-08-28,955,Connor Prielipp,1466.5
2026-08-28,956,Joey Estes,1465.1
2026-08-28,957,Germán Márquez,1464.7
2026-08-28,958,Cade Povich,1462.6
2026-08-28,959,Bradley Blalock,1462.0
2026-08-28,960,Carlos Carrasco,1461.4
2026-08-28,961,Will Warren,1460.3
2026-08-28,962,Chase Anderson,1456.2
2026-08-28,963,Michael Soroka,1455.2
2026-08-28,964,Jordan Lyles,1450.2
2026-08-28,965,Mitchell Parker,1449.1
2026-08-28,966,Kyle Gibson,1448.5
2026-08-28,967,Tanner Gordon,1447.7
2026-08-28,968,José Ureña,1447.5
2026-08-28,969,Chris Flexen,1446.0
2026-08-28,970,Austin Gomber,1443.9
2026-08-28,971,Jack Kochanowicz,1443.3
2026-08-28,972,Ryan Feltner,1430.9
2026-08-28,973,Patrick Corbin,1422.7
2026-08-28,974,Antonio Senzatela,1422.5
2026-08-28,975,Kyle Freeland,1410.0
