game_pk,date,year,status,home_team,away_team,home_score,away_score,home_probable_pitcher,away_probable_pitcher
747041,2024-05-11,2024,Final,Baltimore Orioles,Arizona Diamondbacks,5.0,4.0,John Means,Ryne Nelson
745505,2024-05-11,2024,Final,Pittsburgh Pirates,Chicago Cubs,10.0,9.0,Paul Skenes,Justin Steele
746963,2024-05-11,2024,Final,Boston Red Sox,Washington Nationals,4.0,2.0,Cooper Criswell,Jake Irvin
745828,2024-05-11,2024,Final,New York Mets,Atlanta Braves,1.0,4.0,Christian Scott,Max Fried
746069,2024-05-11,2024,Final,Miami Marlins,Philadelphia Phillies,3.0,8.0,Jesús Luzardo,Taijuan Walker
745096,2024-05-11,2024,Final,Tampa Bay Rays,New York Yankees,7.0,2.0,Zack Littell,Nestor Cortes
746480,2024-05-11,2024,Final,Detroit Tigers,Houston Astros,8.0,2.0,Tarik Skubal,Cristian Javier
746797,2024-05-11,2024,Final,Chicago White Sox,Cleveland Guardians,3.0,1.0,Mike Clevinger,Triston McKenzie
745344,2024-05-11,2024,Final,San Francisco Giants,Cincinnati Reds,5.0,1.0,Mason Black,Nick Lodolo
745994,2024-05-11,2024,Final,Milwaukee Brewers,St. Louis Cardinals,5.0,3.0,Freddy Peralta,Kyle Gibson
746554,2024-05-11,2024,Final,Colorado Rockies,Texas Rangers,8.0,3.0,Ryan Feltner,Andrew Heaney
745422,2024-05-11,2024,Final,San Diego Padres,Los Angeles Dodgers,0.0,5.0,Matt Waldron,James Paxton
746232,2024-05-11,2024,Final,Los Angeles Angels,Kansas City Royals,9.0,3.0,Tyler Anderson,Cole Ragans
745262,2024-05-11,2024,Final,Seattle Mariners,Oakland Athletics,1.0,8.0,Bryce Miller,Joey Estes
747042,2024-05-12,2024,Final,Baltimore Orioles,Arizona Diamondbacks,2.0,9.0,Dean Kremer,Zac Gallen
746965,2024-05-12,2024,Final,Boston Red Sox,Washington Nationals,3.0,2.0,Brayan Bello,MacKenzie Gore
745499,2024-05-12,2024,Final,Pittsburgh Pirates,Chicago Cubs,4.0,5.0,Bailey Falter,Kyle Hendricks
744941,2024-05-12,2024,Final,Toronto Blue Jays,Minnesota Twins,1.0,5.0,Alek Manoah,Bailey Ober
746476,2024-05-12,2024,Final,Detroit Tigers,Houston Astros,3.0,9.0,Jack Flaherty,Justin Verlander
746068,2024-05-12,2024,Final,Miami Marlins,Philadelphia Phillies,7.0,6.0,Braxton Garrett,Zack Wheeler
745092,2024-05-12,2024,Final,Tampa Bay Rays,New York Yankees,6.0,10.0,Tyler Alexander,Luis Gil
746798,2024-05-12,2024,Final,Chicago White Sox,Cleveland Guardians,0.0,7.0,Michael Soroka,Logan Allen
745990,2024-05-12,2024,Final,Milwaukee Brewers,St. Louis Cardinals,3.0,4.0,Bryse Wilson,Miles Mikolas
746555,2024-05-12,2024,Final,Colorado Rockies,Texas Rangers,3.0,1.0,Ty Blach,José Ureña
745345,2024-05-12,2024,Final,San Francisco Giants,Cincinnati Reds,6.0,5.0,Kyle Harrison,Frankie Montas
746234,2024-05-12,2024,Final,Los Angeles Angels,Kansas City Royals,2.0,4.0,Patrick Sandoval,Seth Lugo
745419,2024-05-12,2024,Final,San Diego Padres,Los Angeles Dodgers,4.0,0.0,Yu Darvish,Walker Buehler
745255,2024-05-12,2024,Final,Seattle Mariners,Oakland Athletics,8.0,4.0,Luis Castillo,Alex Wood
745825,2024-05-12,2024,Final,New York Mets,Atlanta Braves,4.0,3.0,Luis Severino,Bryce Elder
747040,2024-05-13,2024,Final,Baltimore Orioles,Toronto Blue Jays,2.0,3.0,Corbin Burnes,José Berríos
746471,2024-05-13,2024,Final,Detroit Tigers,Miami Marlins,6.0,5.0,Matt Manning,Sixto Sánchez
746961,2024-05-13,2024,Final,Boston Red Sox,Tampa Bay Rays,3.0,5.0,Kutter Crawford,Zach Eflin
745826,2024-05-13,2024,Final,New York Mets,Philadelphia Phillies,4.0,5.0,Sean Manaea,Cristopher Sánchez
747128,2024-05-13,2024,Final,Atlanta Braves,Chicago Cubs,2.0,0.0,Reynaldo López,Shota Imanaga
745991,2024-05-13,2024,Final,Milwaukee Brewers,Pittsburgh Pirates,6.0,8.0,Colin Rea,Mitch Keller
745019,2024-05-13,2024,Final,Texas Rangers,Cleveland Guardians,0.0,7.0,Michael Lorenzen,Tanner Bibee
746393,2024-05-13,2024,Final,Houston Astros,Oakland Athletics,9.0,2.0,Spencer Arrighetti,Ross Stripling
746233,2024-05-13,2024,Final,Los Angeles Angels,St. Louis Cardinals,5.0,10.0,José Soriano,Matthew Liberatore
747204,2024-05-13,2024,Final,Arizona Diamondbacks,Cincinnati Reds,6.0,5.0,Jordan Montgomery,Graham Ashcraft
745420,2024-05-13,2024,Final,San Diego Padres,Colorado Rockies,4.0,5.0,Randy Vásquez,Dakota Hudson
745256,2024-05-13,2024,Final,Seattle Mariners,Kansas City Royals,6.0,2.0,George Kirby,Brady Singer
745343,2024-05-13,2024,Final,San Francisco Giants,Los Angeles Dodgers,4.0,6.0,Jordan Hicks,Yoshinobu Yamamoto
746799,2024-05-13,2024,Final,Chicago White Sox,Washington Nationals,,,Chris Flexen,Trevor Williams
745821,2024-05-14,2024,Final,New York Mets,Philadelphia Phillies,0.0,4.0,José Buttó,Aaron Nola
746796,2024-05-14,2024,Final,Chicago White Sox,Washington Nationals,3.0,6.0,Chris Flexen,Trevor Williams
746799,2024-05-14,2024,Final,Chicago White Sox,Washington Nationals,4.0,0.0,Erick Fedde,Mitchell Parker
746473,2024-05-14,2024,Final,Detroit Tigers,Miami Marlins,0.0,1.0,Reese Olson,Ryan Weathers
746962,2024-05-14,2024,Final,Boston Red Sox,Tampa Bay Rays,5.0,4.0,Nick Pivetta,Aaron Civale
747124,2024-05-14,2024,Final,Atlanta Braves,Chicago Cubs,7.0,0.0,Chris Sale,Jameson Taillon
745909,2024-05-14,2024,Final,Minnesota Twins,New York Yankees,1.0,5.0,Chris Paddack,Carlos Rodón
745989,2024-05-14,2024,Final,Milwaukee Brewers,Pittsburgh Pirates,4.0,3.0,Joe Ross,Quinn Priester
745014,2024-05-14,2024,Final,Texas Rangers,Cleveland Guardians,4.0,7.0,Jack Leiter,Ben Lively
746396,2024-05-14,2024,Final,Houston Astros,Oakland Athletics,2.0,1.0,Ronel Blanco,JP Sears
746235,2024-05-14,2024,Final,Los Angeles Angels,St. Louis Cardinals,6.0,7.0,Reid Detmers,Sonny Gray
747205,2024-05-14,2024,Final,Arizona Diamondbacks,Cincinnati Reds,2.0,6.0,Slade Cecconi,Hunter Greene
745418,2024-05-14,2024,Final,San Diego Padres,Colorado Rockies,3.0,6.0,Dylan Cease,Cal Quantrill
745257,2024-05-14,2024,Final,Seattle Mariners,Kansas City Royals,2.0,4.0,Logan Gilbert,Michael Wacha
745342,2024-05-14,2024,Final,San Francisco Giants,Los Angeles Dodgers,2.0,10.0,Keaton Winn,Gavin Stone
747039,2024-05-14,2024,Final,Baltimore Orioles,Toronto Blue Jays,,,Kyle Bradish,Chris Bassitt
747038,2024-05-15,2024,Final,Baltimore Orioles,Toronto Blue Jays,3.0,2.0,Kyle Bradish,Yusei Kikuchi
746472,2024-05-15,2024,Final,Detroit Tigers,Miami Marlins,0.0,2.0,Casey Mize,Trevor Rogers
745992,2024-05-15,2024,Final,Milwaukee Brewers,Pittsburgh Pirates,10.0,2.0,Robert Gasser,Martín Pérez
746795,2024-05-15,2024,Final,Chicago White Sox,Washington Nationals,2.0,0.0,Garrett Crochet,Patrick Corbin
747203,2024-05-15,2024,Final,Arizona Diamondbacks,Cincinnati Reds,2.0,1.0,Brandon Pfaadt,Andrew Abbott
745417,2024-05-15,2024,Final,San Diego Padres,Colorado Rockies,0.0,8.0,Michael King,Austin Gomber
745259,2024-05-15,2024,Final,Seattle Mariners,Kansas City Royals,4.0,2.0,Bryan Woo,Alec Marsh
745582,2024-05-15,2024,Final,Philadelphia Phillies,New York Mets,10.0,5.0,Ranger Suarez,Joey Lucchesi
746960,2024-05-15,2024,Final,Boston Red Sox,Tampa Bay Rays,3.0,4.0,Tanner Houck,Taj Bradley
747123,2024-05-15,2024,Final,Atlanta Braves,Chicago Cubs,1.0,7.0,Charlie Morton,Javier Assad
745908,2024-05-15,2024,Final,Minnesota Twins,New York Yankees,0.0,4.0,Pablo López,Marcus Stroman
745015,2024-05-15,2024,Final,Texas Rangers,Cleveland Guardians,4.0,0.0,Jon Gray,Carlos Carrasco
746397,2024-05-15,2024,Final,Houston Astros,Oakland Athletics,3.0,0.0,Framber Valdez,Aaron Brooks
746231,2024-05-15,2024,Final,Los Angeles Angels,St. Louis Cardinals,7.0,2.0,Griffin Canning,Lance Lynn
745341,2024-05-15,2024,Final,San Francisco Giants,Los Angeles Dodgers,4.0,1.0,Logan Webb,Elieser Hernández
745907,2024-05-16,2024,Final,Minnesota Twins,New York Yankees,0.0,5.0,Joe Ryan,Clarke Schmidt
745580,2024-05-16,2024,Final,Philadelphia Phillies,New York Mets,5.0,6.0,Taijuan Walker,Jose Quintana
746959,2024-05-16,2024,Final,Boston Red Sox,Tampa Bay Rays,5.0,7.0,Cooper Criswell,Zack Littell
746881,2024-05-16,2024,Final,Chicago Cubs,Pittsburgh Pirates,4.0,5.0,Justin Steele,Jared Jones
746391,2024-05-16,2024,Final,Houston Astros,Oakland Athletics,8.0,1.0,Cristian Javier,Joey Estes
746150,2024-05-16,2024,Final,Los Angeles Dodgers,Cincinnati Reds,2.0,7.0,Tyler Glasnow,Brent Suter
746878,2024-05-17,2024,Final,Chicago Cubs,Pittsburgh Pirates,3.0,9.0,Kyle Hendricks,Paul Skenes
745579,2024-05-17,2024,Final,Philadelphia Phillies,Washington Nationals,4.0,2.0,Zack Wheeler,Jake Irvin
747037,2024-05-17,2024,Final,Baltimore Orioles,Seattle Mariners,9.0,2.0,John Means,Bryce Miller
745747,2024-05-17,2024,Final,New York Yankees,Chicago White Sox,4.0,2.0,Nestor Cortes,Mike Clevinger
744934,2024-05-17,2024,Final,Toronto Blue Jays,Tampa Bay Rays,3.0,4.0,Chris Bassitt,Tyler Alexander
746641,2024-05-17,2024,Final,Cleveland Guardians,Minnesota Twins,3.0,2.0,Triston McKenzie,Simeon Woods Richardson
746065,2024-05-17,2024,Final,Miami Marlins,New York Mets,8.0,0.0,Jesús Luzardo,Christian Scott
747122,2024-05-17,2024,Final,Atlanta Braves,San Diego Padres,1.0,3.0,Max Fried,Matt Waldron
746310,2024-05-17,2024,Final,Kansas City Royals,Oakland Athletics,6.0,2.0,Cole Ragans,Mitch Spence
745016,2024-05-17,2024,Final,Texas Rangers,Los Angeles Angels,3.0,9.0,Andrew Heaney,Tyler Anderson
746388,2024-05-17,2024,Final,Houston Astros,Milwaukee Brewers,5.0,4.0,Hunter Brown,Freddy Peralta
745178,2024-05-17,2024,Final,St. Louis Cardinals,Boston Red Sox,10.0,6.0,Kyle Gibson,Brayan Bello
747201,2024-05-17,2024,Final,Arizona Diamondbacks,Detroit Tigers,0.0,13.0,Ryne Nelson,Tarik Skubal
746148,2024-05-17,2024,Final,Los Angeles Dodgers,Cincinnati Reds,7.0,3.0,James Paxton,Frankie Montas
745335,2024-05-17,2024,Final,San Francisco Giants,Colorado Rockies,10.0,5.0,Mason Black,Ryan Feltner
745744,2024-05-18,2024,Final,New York Yankees,Chicago White Sox,6.0,1.0,Luis Gil,Brad Keller
746882,2024-05-18,2024,Final,Chicago Cubs,Pittsburgh Pirates,1.0,0.0,Shota Imanaga,Bailey Falter
744938,2024-05-18,2024,Final,Toronto Blue Jays,Tampa Bay Rays,4.0,5.0,Kevin Gausman,Zach Eflin
747036,2024-05-18,2024,Final,Baltimore Orioles,Seattle Mariners,3.0,4.0,Grayson Rodriguez,Luis Castillo
745339,2024-05-18,2024,Final,San Francisco Giants,Colorado Rockies,14.0,4.0,Kyle Harrison,Ty Blach
746067,2024-05-18,2024,Final,Miami Marlins,New York Mets,10.0,9.0,Braxton Garrett,Luis Severino
745581,2024-05-18,2024,Final,Philadelphia Phillies,Washington Nationals,4.0,3.0,Cristopher Sánchez,MacKenzie Gore
746642,2024-05-18,2024,Final,Cleveland Guardians,Minnesota Twins,11.0,4.0,Logan Allen,Bailey Ober
746308,2024-05-18,2024,Final,Kansas City Royals,Oakland Athletics,5.0,3.0,Seth Lugo,Ross Stripling
746389,2024-05-18,2024,Final,Houston Astros,Milwaukee Brewers,2.0,4.0,Justin Verlander,Bryse Wilson
745177,2024-05-18,2024,Final,St. Louis Cardinals,Boston Red Sox,7.0,2.0,Miles Mikolas,Kutter Crawford
745013,2024-05-18,2024,Final,Texas Rangers,Los Angeles Angels,3.0,2.0,José Ureña,Patrick Sandoval
747202,2024-05-18,2024,Final,Arizona Diamondbacks,Detroit Tigers,3.0,8.0,Zac Gallen,Jack Flaherty
746142,2024-05-18,2024,Final,Los Angeles Dodgers,Cincinnati Reds,4.0,0.0,Walker Buehler,Graham Ashcraft
747121,2024-05-18,2024,Final,Atlanta Braves,San Diego Padres,,,Bryce Elder,Yu Darvish
745179,2024-05-19,2024,Final,St. Louis Cardinals,Boston Red Sox,3.0,11.0,Matthew Liberatore,Nick Pivetta
747035,2024-05-19,2024,Final,Baltimore Orioles,Seattle Mariners,6.0,3.0,Corbin Burnes,George Kirby
745577,2024-05-19,2024,Final,Philadelphia Phillies,Washington Nationals,11.0,5.0,Aaron Nola,Trevor Williams
745745,2024-05-19,2024,Final,New York Yankees,Chicago White Sox,7.0,2.0,Carlos Rodón,Chris Flexen
744937,2024-05-19,2024,Final,Toronto Blue Jays,Tampa Bay Rays,5.0,2.0,Alek Manoah,Aaron Civale
746636,2024-05-19,2024,Final,Cleveland Guardians,Minnesota Twins,5.0,2.0,Tanner Bibee,Chris Paddack
746064,2024-05-19,2024,Final,Miami Marlins,New York Mets,3.0,7.0,Sixto Sánchez,Sean Manaea
746306,2024-05-19,2024,Final,Kansas City Royals,Oakland Athletics,8.0,4.0,Brady Singer,JP Sears
746392,2024-05-19,2024,Final,Houston Astros,Milwaukee Brewers,9.0,4.0,Spencer Arrighetti,Colin Rea
746880,2024-05-19,2024,Final,Chicago Cubs,Pittsburgh Pirates,2.0,3.0,Jameson Taillon,Mitch Keller
745012,2024-05-19,2024,Final,Texas Rangers,Los Angeles Angels,1.0,4.0,Michael Lorenzen,José Soriano
745336,2024-05-19,2024,Final,San Francisco Giants,Colorado Rockies,4.0,1.0,Jordan Hicks,Dakota Hudson
747198,2024-05-19,2024,Final,Arizona Diamondbacks,Detroit Tigers,6.0,4.0,Jordan Montgomery,Matt Manning
746144,2024-05-19,2024,Final,Los Angeles Dodgers,Cincinnati Reds,3.0,2.0,Landon Knack,Hunter Greene
747120,2024-05-19,2024,Final,Atlanta Braves,San Diego Padres,1.0,9.0,Bryce Elder,Yu Darvish
747119,2024-05-20,2024,Final,Atlanta Braves,San Diego Padres,5.0,6.0,Reynaldo López,Dylan Cease
747121,2024-05-20,2024,Final,Atlanta Braves,San Diego Padres,3.0,0.0,Chris Sale,Randy Vásquez
744935,2024-05-20,2024,Final,Toronto Blue Jays,Chicago White Sox,9.0,3.0,José Berríos,Erick Fedde
746637,2024-05-20,2024,Final,Cleveland Guardians,New York Mets,3.0,1.0,Ben Lively,Tylor Megill
746066,2024-05-20,2024,Final,Miami Marlins,Milwaukee Brewers,3.0,2.0,Ryan Weathers,Joe Ross
744857,2024-05-20,2024,Final,Washington Nationals,Minnesota Twins,12.0,3.0,Mitchell Parker,Pablo López
745093,2024-05-20,2024,Final,Tampa Bay Rays,Boston Red Sox,0.0,5.0,Taj Bradley,Tanner Houck
745746,2024-05-20,2024,Final,New York Yankees,Seattle Mariners,4.0,5.0,Marcus Stroman,Logan Gilbert
746307,2024-05-20,2024,Final,Kansas City Royals,Detroit Tigers,8.0,3.0,Michael Wacha,Reese Olson
745181,2024-05-20,2024,Final,St. Louis Cardinals,Baltimore Orioles,6.0,3.0,Sonny Gray,Dean Kremer
746390,2024-05-20,2024,Final,Houston Astros,Los Angeles Angels,7.0,9.0,Framber Valdez,Reid Detmers
746146,2024-05-20,2024,Final,Los Angeles Dodgers,Arizona Diamondbacks,6.0,4.0,Yoshinobu Yamamoto,Joe Mantiply
746633,2024-05-21,2024,Final,Cleveland Guardians,New York Mets,7.0,6.0,Xzavion Curry,Adrian Houser
746716,2024-05-21,2024,Final,Cincinnati Reds,San Diego Padres,2.0,0.0,Andrew Abbott,Joe Musgrove
745503,2024-05-21,2024,Final,Pittsburgh Pirates,San Francisco Giants,7.0,6.0,Martín Pérez,Logan Webb
745578,2024-05-21,2024,Final,Philadelphia Phillies,Texas Rangers,5.0,2.0,Ranger Suarez,Jon Gray
746058,2024-05-21,2024,Final,Miami Marlins,Milwaukee Brewers,5.0,7.0,Trevor Rogers,Robert Gasser
744860,2024-05-21,2024,Final,Washington Nationals,Minnesota Twins,0.0,10.0,Patrick Corbin,Joe Ryan
745090,2024-05-21,2024,Final,Tampa Bay Rays,Boston Red Sox,2.0,5.0,Zack Littell,Cooper Criswell
745742,2024-05-21,2024,Final,New York Yankees,Seattle Mariners,3.0,6.0,Clarke Schmidt,Bryan Woo
744936,2024-05-21,2024,Final,Toronto Blue Jays,Chicago White Sox,0.0,5.0,Yusei Kikuchi,Garrett Crochet
746309,2024-05-21,2024,Final,Kansas City Royals,Detroit Tigers,10.0,3.0,Alec Marsh,Casey Mize
746875,2024-05-21,2024,Final,Chicago Cubs,Atlanta Braves,4.0,3.0,Javier Assad,Charlie Morton
745180,2024-05-21,2024,Final,St. Louis Cardinals,Baltimore Orioles,3.0,1.0,Lance Lynn,Kyle Bradish
746385,2024-05-21,2024,Final,Houston Astros,Los Angeles Angels,6.0,5.0,Cristian Javier,Griffin Canning
745662,2024-05-21,2024,Final,Oakland Athletics,Colorado Rockies,5.0,4.0,Aaron Brooks,Cal Quantrill
746145,2024-05-21,2024,Final,Los Angeles Dodgers,Arizona Diamondbacks,3.0,7.0,Gavin Stone,Brandon Pfaadt
745180,2024-05-22,2024,Final,St. Louis Cardinals,Baltimore Orioles,3.0,1.0,Lance Lynn,Kyle Bradish
744856,2024-05-22,2024,Final,Washington Nationals,Minnesota Twins,2.0,3.0,Jake Irvin,Simeon Woods Richardson
746634,2024-05-22,2024,Final,Cleveland Guardians,New York Mets,6.0,3.0,Triston McKenzie,Jose Quintana
745173,2024-05-22,2024,Final,St. Louis Cardinals,Baltimore Orioles,5.0,4.0,Kyle Gibson,John Means
746386,2024-05-22,2024,Final,Houston Astros,Los Angeles Angels,1.0,2.0,Hunter Brown,Tyler Anderson
746304,2024-05-22,2024,Final,Kansas City Royals,Detroit Tigers,8.0,3.0,Cole Ragans,Tarik Skubal
746712,2024-05-22,2024,Final,Cincinnati Reds,San Diego Padres,3.0,7.0,Nick Martinez,Michael King
745502,2024-05-22,2024,Final,Pittsburgh Pirates,San Francisco Giants,5.0,9.0,Jared Jones,Blake Snell
745576,2024-05-22,2024,Final,Philadelphia Phillies,Texas Rangers,11.0,4.0,Taijuan Walker,Dane Dunning
746063,2024-05-22,2024,Final,Miami Marlins,Milwaukee Brewers,1.0,0.0,Jesús Luzardo,Freddy Peralta
745089,2024-05-22,2024,Final,Tampa Bay Rays,Boston Red Sox,5.0,8.0,Ryan Pepiot,Brayan Bello
745743,2024-05-22,2024,Final,New York Yankees,Seattle Mariners,7.0,3.0,Nestor Cortes,Bryce Miller
744933,2024-05-22,2024,Final,Toronto Blue Jays,Chicago White Sox,9.0,2.0,Chris Bassitt,Nick Nastrini
746876,2024-05-22,2024,Final,Chicago Cubs,Atlanta Braves,2.0,9.0,Justin Steele,Max Fried
745661,2024-05-22,2024,Final,Oakland Athletics,Colorado Rockies,3.0,4.0,Mitch Spence,Austin Gomber
746143,2024-05-22,2024,Final,Los Angeles Dodgers,Arizona Diamondbacks,0.0,6.0,Tyler Glasnow,Brandon Hughes
745500,2024-05-23,2024,Final,Pittsburgh Pirates,San Francisco Giants,6.0,7.0,Paul Skenes,Erik Miller
745741,2024-05-23,2024,Final,New York Yankees,Seattle Mariners,5.0,0.0,Luis Gil,Luis Castillo
745573,2024-05-23,2024,Final,Philadelphia Phillies,Texas Rangers,5.0,2.0,Zack Wheeler,Andrew Heaney
746714,2024-05-23,2024,Final,Cincinnati Reds,San Diego Padres,4.0,6.0,Frankie Montas,Matt Waldron
746874,2024-05-23,2024,Final,Chicago Cubs,Atlanta Braves,0.0,3.0,Ben Brown,AJ Smith-Shawver
745660,2024-05-23,2024,Final,Oakland Athletics,Colorado Rockies,10.0,9.0,Joey Estes,Ryan Feltner
746474,2024-05-23,2024,Final,Detroit Tigers,Toronto Blue Jays,1.0,9.0,Jack Flaherty,Kevin Gausman
746792,2024-05-23,2024,Final,Chicago White Sox,Baltimore Orioles,6.0,8.0,Mike Clevinger,Grayson Rodriguez
746475,2024-05-24,2024,Final,Detroit Tigers,Toronto Blue Jays,6.0,2.0,Kenta Maeda,Alek Manoah
745501,2024-05-24,2024,Final,Pittsburgh Pirates,Atlanta Braves,11.0,5.0,Bailey Falter,Ray Kerr
744853,2024-05-24,2024,Final,Washington Nationals,Seattle Mariners,6.0,1.0,MacKenzie Gore,George Kirby
745087,2024-05-24,2024,Final,Tampa Bay Rays,Kansas City Royals,1.0,8.0,Shawn Armstrong,Seth Lugo
746713,2024-05-24,2024,Final,Cincinnati Reds,Los Angeles Dodgers,9.0,6.0,Graham Ashcraft,James Paxton
745822,2024-05-24,2024,Final,New York Mets,San Francisco Giants,7.0,8.0,Christian Scott,Kyle Harrison
745905,2024-05-24,2024,Final,Minnesota Twins,Texas Rangers,3.0,2.0,Bailey Ober,José Ureña
746956,2024-05-24,2024,Final,Boston Red Sox,Milwaukee Brewers,2.0,7.0,Kutter Crawford,Jared Koenig
746793,2024-05-24,2024,Final,Chicago White Sox,Baltimore Orioles,4.0,6.0,Chris Flexen,Corbin Burnes
746558,2024-05-24,2024,Final,Colorado Rockies,Philadelphia Phillies,3.0,2.0,Ty Blach,Cristopher Sánchez
746227,2024-05-24,2024,Final,Los Angeles Angels,Cleveland Guardians,4.0,10.0,Patrick Sandoval,Logan Allen
745663,2024-05-24,2024,Final,Oakland Athletics,Houston Astros,3.0,6.0,Ross Stripling,Justin Verlander
747200,2024-05-24,2024,Final,Arizona Diamondbacks,Miami Marlins,0.0,3.0,Zac Gallen,Braxton Garrett
745415,2024-05-24,2024,Final,San Diego Padres,New York Yankees,0.0,8.0,Yu Darvish,Carlos Rodón
745175,2024-05-24,2024,Final,St. Louis Cardinals,Chicago Cubs,,,Miles Mikolas,Shota Imanaga
746470,2024-05-25,2024,Final,Detroit Tigers,Toronto Blue Jays,2.0,1.0,Reese Olson,José Berríos
745823,2024-05-25,2024,Final,New York Mets,San Francisco Giants,2.0,7.0,Luis Severino,Jordan Hicks
745901,2024-05-25,2024,Final,Minnesota Twins,Texas Rangers,5.0,3.0,Chris Paddack,Michael Lorenzen
746794,2024-05-25,2024,Final,Chicago White Sox,Baltimore Orioles,3.0,5.0,Erick Fedde,Albert Suárez
744851,2024-05-25,2024,Final,Washington Nationals,Seattle Mariners,3.0,1.0,Trevor Williams,Logan Gilbert
745493,2024-05-25,2024,Final,Pittsburgh Pirates,Atlanta Braves,4.0,1.0,Mitch Keller,Reynaldo López
745658,2024-05-25,2024,Final,Oakland Athletics,Houston Astros,3.0,1.0,JP Sears,Spencer Arrighetti
745086,2024-05-25,2024,Final,Tampa Bay Rays,Kansas City Royals,4.0,7.0,Aaron Civale,Brady Singer
746958,2024-05-25,2024,Final,Boston Red Sox,Milwaukee Brewers,3.0,6.0,Nick Pivetta,Jared Koenig
746710,2024-05-25,2024,Final,Cincinnati Reds,Los Angeles Dodgers,3.0,1.0,Hunter Greene,Walker Buehler
745176,2024-05-25,2024,Final,St. Louis Cardinals,Chicago Cubs,7.0,6.0,Miles Mikolas,Jameson Taillon
746556,2024-05-25,2024,Final,Colorado Rockies,Philadelphia Phillies,4.0,8.0,Dakota Hudson,Aaron Nola
746226,2024-05-25,2024,Final,Los Angeles Angels,Cleveland Guardians,3.0,4.0,José Soriano,Tanner Bibee
745411,2024-05-25,2024,Final,San Diego Padres,New York Yankees,1.0,4.0,Dylan Cease,Marcus Stroman
747199,2024-05-25,2024,Final,Arizona Diamondbacks,Miami Marlins,3.0,2.0,Jordan Montgomery,Sixto Sánchez
746469,2024-05-26,2024,Final,Detroit Tigers,Toronto Blue Jays,14.0,11.0,Casey Mize,Yusei Kikuchi
746711,2024-05-26,2024,Final,Cincinnati Reds,Los Angeles Dodgers,4.0,1.0,Brent Suter,Yoshinobu Yamamoto
744855,2024-05-26,2024,Final,Washington Nationals,Seattle Mariners,5.0,9.0,Patrick Corbin,Bryan Woo
745498,2024-05-26,2024,Final,Pittsburgh Pirates,Atlanta Braves,1.0,8.0,Martín Pérez,Chris Sale
746957,2024-05-26,2024,Final,Boston Red Sox,Milwaukee Brewers,2.0,1.0,Tanner Houck,Tobias Myers
745824,2024-05-26,2024,Final,New York Mets,San Francisco Giants,4.0,3.0,Sean Manaea,Logan Webb
745088,2024-05-26,2024,Final,Tampa Bay Rays,Kansas City Royals,4.0,1.0,Taj Bradley,Michael Wacha
745902,2024-05-26,2024,Final,Minnesota Twins,Texas Rangers,2.0,6.0,Pablo López,Gerson Garabito
746789,2024-05-26,2024,Final,Chicago White Sox,Baltimore Orioles,1.0,4.0,Garrett Crochet,Kyle Bradish
746557,2024-05-26,2024,Final,Colorado Rockies,Philadelphia Phillies,5.0,2.0,Cal Quantrill,Ranger Suarez
746230,2024-05-26,2024,Final,Los Angeles Angels,Cleveland Guardians,4.0,5.0,Reid Detmers,Ben Lively
745653,2024-05-26,2024,Final,Oakland Athletics,Houston Astros,2.0,5.0,Aaron Brooks,Ronel Blanco
747197,2024-05-26,2024,Final,Arizona Diamondbacks,Miami Marlins,1.0,3.0,Blake Walston,Ryan Weathers
745413,2024-05-26,2024,Final,San Diego Padres,New York Yankees,5.0,2.0,Joe Musgrove,Clarke Schmidt
745172,2024-05-26,2024,Final,St. Louis Cardinals,Chicago Cubs,4.0,3.0,Sonny Gray,Javier Assad
747034,2024-05-27,2024,Final,Baltimore Orioles,Boston Red Sox,11.0,3.0,Cole Irvin,Cooper Criswell
745904,2024-05-27,2024,Final,Minnesota Twins,Kansas City Royals,6.0,5.0,Joe Ryan,Alec Marsh
746788,2024-05-27,2024,Final,Chicago White Sox,Toronto Blue Jays,1.0,5.0,Nick Nastrini,Chris Bassitt
746549,2024-05-27,2024,Final,Colorado Rockies,Cleveland Guardians,8.0,6.0,Anthony Molina,Xzavion Curry
746708,2024-05-27,2024,Final,Cincinnati Reds,St. Louis Cardinals,3.0,1.0,Nick Lodolo,Lance Lynn
747118,2024-05-27,2024,Final,Atlanta Braves,Washington Nationals,4.0,8.0,Charlie Morton,Mitchell Parker
745986,2024-05-27,2024,Final,Milwaukee Brewers,Chicago Cubs,5.0,1.0,Robert Gasser,Justin Steele
745338,2024-05-27,2024,Final,San Francisco Giants,Philadelphia Phillies,8.0,4.0,Blake Snell,Taijuan Walker
745416,2024-05-27,2024,Final,San Diego Padres,Miami Marlins,2.0,1.0,Michael King,Trevor Rogers
745254,2024-05-27,2024,Final,Seattle Mariners,Houston Astros,3.0,2.0,Bryce Miller,Framber Valdez
745816,2024-05-27,2024,Final,New York Mets,Los Angeles Dodgers,,,Tylor Megill,Gavin Stone
745818,2024-05-28,2024,Final,New York Mets,Los Angeles Dodgers,2.0,5.0,Tylor Megill,Tyler Glasnow
745816,2024-05-28,2024,Final,New York Mets,Los Angeles Dodgers,0.0,3.0,Jose Quintana,Gavin Stone
747033,2024-05-28,2024,Final,Baltimore Orioles,Boston Red Sox,3.0,8.0,Grayson Rodriguez,Brayan Bello
