game_pk,date,year,status,home_team,away_team,home_score,away_score,home_probable_pitcher,away_probable_pitcher
778034,2025-05-06,2025,Final,Atlanta Braves,Cincinnati Reds,2.0,1.0,Chris Sale,Andrew Abbott
778027,2025-05-06,2025,Final,Chicago Cubs,San Francisco Giants,5.0,14.0,Colin Rea,Justin Verlander
778028,2025-05-06,2025,Final,Minnesota Twins,Baltimore Orioles,9.0,1.0,Pablo López,Cade Povich
778033,2025-05-06,2025,Final,Kansas City Royals,Chicago White Sox,4.0,3.0,Seth Lugo,Sean Burke
778031,2025-05-06,2025,Final,Milwaukee Brewers,Houston Astros,4.0,3.0,Chad Patrick,Hayden Wesneski
778030,2025-05-06,2025,Final,St. Louis Cardinals,Pittsburgh Pirates,2.0,1.0,Matthew Liberatore,Paul Skenes
778025,2025-05-06,2025,Final,Los Angeles Angels,Toronto Blue Jays,8.0,3.0,Tyler Anderson,José Ureña
778032,2025-05-06,2025,Final,Arizona Diamondbacks,New York Mets,5.0,1.0,Zac Gallen,David Peterson
778024,2025-05-06,2025,Final,Athletics,Seattle Mariners,3.0,5.0,Jeffrey Springs,Emerson Hancock
778029,2025-05-06,2025,Final,Colorado Rockies,Detroit Tigers,,,Chase Dollander,Jackson Jobe
778022,2025-05-07,2025,Final,Washington Nationals,Cleveland Guardians,6.0,8.0,Michael Soroka,Logan Allen
778015,2025-05-07,2025,Final,Milwaukee Brewers,Houston Astros,1.0,9.0,Quinn Priester,Framber Valdez
778016,2025-05-07,2025,Final,St. Louis Cardinals,Pittsburgh Pirates,5.0,0.0,Sonny Gray,Mitch Keller
778020,2025-05-07,2025,Final,Chicago Cubs,San Francisco Giants,1.0,3.0,Ben Brown,Robbie Ray
778010,2025-05-07,2025,Final,Athletics,Seattle Mariners,5.0,6.0,Gunnar Hoglund,Bryan Woo
778014,2025-05-07,2025,Final,Arizona Diamondbacks,New York Mets,1.0,7.0,Merrill Kelly,Kodai Senga
778017,2025-05-07,2025,Final,Miami Marlins,Los Angeles Dodgers,1.0,10.0,Valente Bellozo,Landon Knack
778018,2025-05-07,2025,Final,Boston Red Sox,Texas Rangers,6.0,4.0,Tanner Houck,Tyler Mahle
778021,2025-05-07,2025,Final,Tampa Bay Rays,Philadelphia Phillies,0.0,7.0,Shane Baz,Cristopher Sánchez
778019,2025-05-07,2025,Final,New York Yankees,San Diego Padres,4.0,3.0,Max Fried,Dylan Cease
778023,2025-05-07,2025,Final,Atlanta Braves,Cincinnati Reds,3.0,4.0,Grant Holmes,Hunter Greene
778011,2025-05-07,2025,Final,Minnesota Twins,Baltimore Orioles,5.0,2.0,Simeon Woods Richardson,Charlie Morton
778012,2025-05-07,2025,Final,Kansas City Royals,Chicago White Sox,2.0,1.0,Michael Wacha,Jonathan Cannon
778013,2025-05-07,2025,Final,Colorado Rockies,Detroit Tigers,6.0,8.0,Chase Dollander,Jackson Jobe
778009,2025-05-07,2025,Final,Los Angeles Angels,Toronto Blue Jays,5.0,4.0,Yusei Kikuchi,José Berríos
778007,2025-05-08,2025,Final,Minnesota Twins,Baltimore Orioles,5.0,2.0,Bailey Ober,Dean Kremer
778006,2025-05-08,2025,Final,Boston Red Sox,Texas Rangers,5.0,0.0,Brayan Bello,Jack Leiter
778008,2025-05-08,2025,Final,Kansas City Royals,Chicago White Sox,10.0,0.0,Kris Bubic,Davis Martin
778004,2025-05-08,2025,Final,Colorado Rockies,Detroit Tigers,2.0,10.0,Kyle Freeland,Casey Mize
778029,2025-05-08,2025,Final,Colorado Rockies,Detroit Tigers,1.0,11.0,Tanner Gordon,Keider Montero
778005,2025-05-08,2025,Final,Tampa Bay Rays,Philadelphia Phillies,6.0,7.0,Ryan Pepiot,Jesús Luzardo
778003,2025-05-08,2025,Final,Atlanta Braves,Cincinnati Reds,5.0,4.0,Spencer Schwellenbach,Nick Lodolo
778000,2025-05-08,2025,Final,Los Angeles Angels,Toronto Blue Jays,5.0,8.0,José Soriano,Chris Bassitt
777999,2025-05-08,2025,Final,Arizona Diamondbacks,Los Angeles Dodgers,5.0,3.0,Brandon Pfaadt,Yoshinobu Yamamoto
777996,2025-05-09,2025,Final,Detroit Tigers,Texas Rangers,2.0,1.0,Tarik Skubal,Patrick Corbin
777998,2025-05-09,2025,Final,Pittsburgh Pirates,Atlanta Braves,3.0,2.0,Bailey Falter,Bryce Elder
777995,2025-05-09,2025,Final,Washington Nationals,St. Louis Cardinals,0.0,10.0,Mitchell Parker,Erick Fedde
778002,2025-05-09,2025,Final,Tampa Bay Rays,Milwaukee Brewers,4.0,3.0,Zack Littell,Jose Quintana
778001,2025-05-09,2025,Final,New York Mets,Chicago Cubs,7.0,2.0,Clay Holmes,Jameson Taillon
777997,2025-05-09,2025,Final,Cleveland Guardians,Philadelphia Phillies,6.0,0.0,Gavin Williams,Aaron Nola
777990,2025-05-09,2025,Final,Kansas City Royals,Boston Red Sox,2.0,1.0,Michael Lorenzen,Hunter Dobbins
777991,2025-05-09,2025,Final,Chicago White Sox,Miami Marlins,6.0,2.0,Bryse Wilson,Max Meyer
777989,2025-05-09,2025,Final,Houston Astros,Cincinnati Reds,3.0,0.0,Hunter Brown,Nick Martinez
777992,2025-05-09,2025,Final,Minnesota Twins,San Francisco Giants,3.0,1.0,Chris Paddack,Jordan Hicks
777993,2025-05-09,2025,Final,Colorado Rockies,San Diego Padres,9.0,13.0,Antonio Senzatela,Randy Vásquez
777986,2025-05-09,2025,Final,Los Angeles Angels,Baltimore Orioles,1.0,4.0,Kyle Hendricks,Tomoyuki Sugano
777988,2025-05-09,2025,Final,Arizona Diamondbacks,Los Angeles Dodgers,11.0,14.0,Eduardo Rodriguez,Roki Sasaki
777984,2025-05-09,2025,Final,Seattle Mariners,Toronto Blue Jays,3.0,6.0,Luis Castillo,Kevin Gausman
777994,2025-05-09,2025,Final,Athletics,New York Yankees,2.0,10.0,Osvaldo Bido,Will Warren
777980,2025-05-10,2025,Final,Washington Nationals,St. Louis Cardinals,2.0,4.0,Trevor Williams,Andre Pallante
777985,2025-05-10,2025,Final,Pittsburgh Pirates,Atlanta Braves,2.0,3.0,Andrew Heaney,AJ Smith-Shawver
777972,2025-05-10,2025,Final,Athletics,New York Yankees,11.0,7.0,JP Sears,Carlos Rodón
777981,2025-05-10,2025,Final,Tampa Bay Rays,Milwaukee Brewers,3.0,2.0,Taj Bradley,Tobias Myers
777987,2025-05-10,2025,Final,Detroit Tigers,Texas Rangers,3.0,10.0,Jack Flaherty,Jacob deGrom
777983,2025-05-10,2025,Final,Cleveland Guardians,Philadelphia Phillies,1.0,7.0,Tanner Bibee,Ranger Suarez
777979,2025-05-10,2025,Final,Houston Astros,Cincinnati Reds,9.0,13.0,Lance McCullers Jr.,Brady Singer
777977,2025-05-10,2025,Final,Kansas City Royals,Boston Red Sox,1.0,10.0,Cole Ragans,Garrett Crochet
777978,2025-05-10,2025,Final,Chicago White Sox,Miami Marlins,1.0,3.0,Shane Smith,Edward Cabrera
777982,2025-05-10,2025,Final,New York Mets,Chicago Cubs,5.0,6.0,Tylor Megill,Brad Keller
777974,2025-05-10,2025,Final,Minnesota Twins,San Francisco Giants,2.0,1.0,Joe Ryan,Logan Webb
777975,2025-05-10,2025,Final,Arizona Diamondbacks,Los Angeles Dodgers,3.0,0.0,Corbin Burnes,Dustin May
777976,2025-05-10,2025,Final,Colorado Rockies,San Diego Padres,0.0,21.0,Bradley Blalock,Stephen Kolek
777973,2025-05-10,2025,Final,Los Angeles Angels,Baltimore Orioles,5.0,2.0,Jack Kochanowicz,Kyle Gibson
777970,2025-05-10,2025,Final,Seattle Mariners,Toronto Blue Jays,3.0,6.0,Logan Evans,Bowden Francis
777968,2025-05-11,2025,Final,New York Mets,Chicago Cubs,6.0,2.0,Griffin Canning,Matthew Boyd
777962,2025-05-11,2025,Final,Washington Nationals,St. Louis Cardinals,1.0,6.0,MacKenzie Gore,Miles Mikolas
777967,2025-05-11,2025,Final,Pittsburgh Pirates,Atlanta Braves,4.0,3.0,Carmen Mlodzinski,Chris Sale
777969,2025-05-11,2025,Final,Detroit Tigers,Texas Rangers,1.0,6.0,Reese Olson,Nathan Eovaldi
777964,2025-05-11,2025,Final,Tampa Bay Rays,Milwaukee Brewers,2.0,4.0,Drew Rasmussen,Chad Patrick
777963,2025-05-11,2025,Final,Houston Astros,Cincinnati Reds,6.0,0.0,Ronel Blanco,Chase Petty
777965,2025-05-11,2025,Final,Kansas City Royals,Boston Red Sox,1.0,3.0,Seth Lugo,Lucas Giolito
777956,2025-05-11,2025,Final,Minnesota Twins,San Francisco Giants,7.0,6.0,Pablo López,Landen Roupp
777966,2025-05-11,2025,Final,Chicago White Sox,Miami Marlins,4.0,2.0,Sean Burke,Sandy Alcantara
777955,2025-05-11,2025,Final,Colorado Rockies,San Diego Padres,9.0,3.0,Germán Márquez,Nick Pivetta
777957,2025-05-11,2025,Final,Athletics,New York Yankees,2.0,12.0,Luis Severino,Ryan Yarbrough
777961,2025-05-11,2025,Final,Los Angeles Angels,Baltimore Orioles,3.0,7.0,Tyler Anderson,Zach Eflin
777954,2025-05-11,2025,Final,Arizona Diamondbacks,Los Angeles Dodgers,1.0,8.0,Zac Gallen,Tony Gonsolin
777958,2025-05-11,2025,Final,Seattle Mariners,Toronto Blue Jays,1.0,9.0,Bryce Miller,José Ureña
777971,2025-05-11,2025,Final,Cleveland Guardians,Philadelphia Phillies,0.0,3.0,Luis Ortiz,Zack Wheeler
777960,2025-05-12,2025,Final,Cleveland Guardians,Milwaukee Brewers,5.0,0.0,Ben Lively,Freddy Peralta
777951,2025-05-12,2025,Final,Detroit Tigers,Boston Red Sox,14.0,2.0,Jackson Jobe,Tanner Houck
777953,2025-05-12,2025,Final,Philadelphia Phillies,St. Louis Cardinals,2.0,3.0,Cristopher Sánchez,Matthew Liberatore
777950,2025-05-12,2025,Final,New York Mets,Pittsburgh Pirates,4.0,3.0,David Peterson,Paul Skenes
777959,2025-05-12,2025,Final,Atlanta Braves,Washington Nationals,4.0,3.0,Grant Holmes,Jake Irvin
777952,2025-05-12,2025,Final,Chicago Cubs,Miami Marlins,5.0,2.0,Colin Rea,Cal Quantrill
777949,2025-05-12,2025,Final,Texas Rangers,Colorado Rockies,2.0,1.0,Tyler Mahle,Chase Dollander
777948,2025-05-12,2025,Final,Houston Astros,Kansas City Royals,5.0,7.0,Ryan Gusto,Michael Wacha
777947,2025-05-12,2025,Final,San Diego Padres,Los Angeles Angels,5.0,9.0,Michael King,Yusei Kikuchi
777941,2025-05-12,2025,Final,Seattle Mariners,New York Yankees,5.0,11.0,Emerson Hancock,Clarke Schmidt
777939,2025-05-12,2025,Final,San Francisco Giants,Arizona Diamondbacks,1.0,2.0,Justin Verlander,Merrill Kelly
777944,2025-05-13,2025,Final,Cleveland Guardians,Milwaukee Brewers,2.0,0.0,Logan Allen,Quinn Priester
777940,2025-05-13,2025,Final,Detroit Tigers,Boston Red Sox,10.0,9.0,Tyler Holton,Brayan Bello
777945,2025-05-13,2025,Final,Cincinnati Reds,Chicago White Sox,1.0,5.0,Andrew Abbott,Jonathan Cannon
777935,2025-05-13,2025,Final,Toronto Blue Jays,Tampa Bay Rays,9.0,11.0,José Berríos,Shane Baz
777943,2025-05-13,2025,Final,New York Mets,Pittsburgh Pirates,2.0,1.0,Kodai Senga,Mitch Keller
777942,2025-05-13,2025,Final,Atlanta Braves,Washington Nationals,5.0,2.0,Spencer Schwellenbach,Michael Soroka
777936,2025-05-13,2025,Final,Chicago Cubs,Miami Marlins,5.0,4.0,Ben Brown,Valente Bellozo
777934,2025-05-13,2025,Final,Texas Rangers,Colorado Rockies,4.0,1.0,Jack Leiter,Kyle Freeland
777931,2025-05-13,2025,Final,Houston Astros,Kansas City Royals,2.0,1.0,Framber Valdez,Kris Bubic
777932,2025-05-13,2025,Final,San Diego Padres,Los Angeles Angels,6.0,4.0,Dylan Cease,José Soriano
777926,2025-05-13,2025,Final,Seattle Mariners,New York Yankees,2.0,1.0,Bryan Woo,Max Fried
777930,2025-05-13,2025,Final,San Francisco Giants,Arizona Diamondbacks,10.0,6.0,Robbie Ray,Brandon Pfaadt
777937,2025-05-13,2025,Final,Los Angeles Dodgers,Athletics,1.0,11.0,Landon Knack,Jeffrey Springs
777938,2025-05-13,2025,Final,Baltimore Orioles,Minnesota Twins,,,Cade Povich,Simeon Woods Richardson
777933,2025-05-13,2025,Final,Philadelphia Phillies,St. Louis Cardinals,,,Jesús Luzardo,Sonny Gray
777924,2025-05-14,2025,Final,Baltimore Orioles,Minnesota Twins,3.0,6.0,Dean Kremer,Bailey Ober
777938,2025-05-14,2025,Final,Baltimore Orioles,Minnesota Twins,6.0,8.0,Chayce McDermott,Simeon Woods Richardson
777922,2025-05-14,2025,Final,Philadelphia Phillies,St. Louis Cardinals,2.0,1.0,Jesús Luzardo,Erick Fedde
777933,2025-05-14,2025,Final,Philadelphia Phillies,St. Louis Cardinals,7.0,14.0,Aaron Nola,Sonny Gray
777925,2025-05-14,2025,Final,Cleveland Guardians,Milwaukee Brewers,5.0,9.0,Gavin Williams,Logan Henderson
777916,2025-05-14,2025,Final,San Francisco Giants,Arizona Diamondbacks,7.0,8.0,Jordan Hicks,Eduardo Rodriguez
777915,2025-05-14,2025,Final,Seattle Mariners,New York Yankees,2.0,3.0,Luis Castillo,Will Warren
777927,2025-05-14,2025,Final,Detroit Tigers,Boston Red Sox,6.0,5.0,Tarik Skubal,Hunter Dobbins
777923,2025-05-14,2025,Final,Toronto Blue Jays,Tampa Bay Rays,3.0,1.0,Chris Bassitt,Ryan Pepiot
777919,2025-05-14,2025,Final,New York Mets,Pittsburgh Pirates,0.0,4.0,Clay Holmes,Bailey Falter
777928,2025-05-14,2025,Final,Cincinnati Reds,Chicago White Sox,2.0,4.0,Nick Lodolo,Davis Martin
777929,2025-05-14,2025,Final,Atlanta Braves,Washington Nationals,4.0,5.0,Bryce Elder,Mitchell Parker
777921,2025-05-14,2025,Final,Chicago Cubs,Miami Marlins,1.0,3.0,Jameson Taillon,Ryan Weathers
777918,2025-05-14,2025,Final,Texas Rangers,Colorado Rockies,8.0,3.0,Patrick Corbin,Antonio Senzatela
777920,2025-05-14,2025,Final,Houston Astros,Kansas City Royals,4.0,3.0,Colton Gordon,Michael Lorenzen
777914,2025-05-14,2025,Final,San Diego Padres,Los Angeles Angels,5.0,1.0,Randy Vásquez,Kyle Hendricks
777917,2025-05-14,2025,Final,Los Angeles Dodgers,Athletics,9.0,3.0,Yoshinobu Yamamoto,Gunnar Hoglund
777909,2025-05-15,2025,Final,Atlanta Braves,Washington Nationals,5.0,2.0,AJ Smith-Shawver,Trevor Williams
777911,2025-05-15,2025,Final,Baltimore Orioles,Minnesota Twins,0.0,4.0,Tomoyuki Sugano,Chris Paddack
777912,2025-05-15,2025,Final,Cincinnati Reds,Chicago White Sox,7.0,1.0,Nick Martinez,Bryse Wilson
777913,2025-05-15,2025,Final,Toronto Blue Jays,Tampa Bay Rays,3.0,8.0,Kevin Gausman,Zack Littell
777910,2025-05-15,2025,Final,Texas Rangers,Houston Astros,1.0,0.0,Jacob deGrom,Hunter Brown
777946,2025-05-15,2025,Final,Los Angeles Dodgers,Athletics,19.0,2.0,Matt Sauer,Osvaldo Bido
777900,2025-05-16,2025,Final,Chicago Cubs,Chicago White Sox,13.0,3.0,Cade Horton,Shane Smith
777902,2025-05-16,2025,Final,Cincinnati Reds,Cleveland Guardians,5.0,4.0,Brady Singer,Tanner Bibee
777905,2025-05-16,2025,Final,Philadelphia Phillies,Pittsburgh Pirates,8.0,4.0,Ranger Suarez,Andrew Heaney
777907,2025-05-16,2025,Final,Baltimore Orioles,Washington Nationals,3.0,4.0,Cade Povich,MacKenzie Gore
777904,2025-05-16,2025,Final,New York Yankees,New York Mets,6.0,2.0,Carlos Rodón,Tylor Megill
777906,2025-05-16,2025,Final,Toronto Blue Jays,Detroit Tigers,4.0,5.0,Bowden Francis,Jack Flaherty
777908,2025-05-16,2025,Final,Boston Red Sox,Atlanta Braves,2.0,4.0,Garrett Crochet,Chris Sale
777903,2025-05-16,2025,Final,Miami Marlins,Tampa Bay Rays,9.0,4.0,Max Meyer,Taj Bradley
777901,2025-05-16,2025,Final,Kansas City Royals,St. Louis Cardinals,3.0,10.0,Cole Ragans,Andre Pallante
777895,2025-05-16,2025,Final,Texas Rangers,Houston Astros,3.0,6.0,Nathan Eovaldi,Lance McCullers Jr.
777898,2025-05-16,2025,Final,Milwaukee Brewers,Minnesota Twins,0.0,3.0,Chad Patrick,Joe Ryan
777897,2025-05-16,2025,Final,Arizona Diamondbacks,Colorado Rockies,8.0,0.0,Corbin Burnes,Carson Palmquist
777896,2025-05-16,2025,Final,San Diego Padres,Seattle Mariners,1.0,5.0,Stephen Kolek,Logan Evans
777899,2025-05-16,2025,Final,Los Angeles Dodgers,Los Angeles Angels,2.0,6.0,Dustin May,Jack Kochanowicz
777891,2025-05-16,2025,Final,San Francisco Giants,Athletics,9.0,1.0,Logan Webb,JP Sears
777888,2025-05-17,2025,Final,New York Yankees,New York Mets,2.0,3.0,Clarke Schmidt,Griffin Canning
777881,2025-05-17,2025,Final,Chicago Cubs,Chicago White Sox,7.0,3.0,Matthew Boyd,Sean Burke
777886,2025-05-17,2025,Final,Toronto Blue Jays,Detroit Tigers,2.0,1.0,Eric Lauer,Reese Olson
777890,2025-05-17,2025,Final,Baltimore Orioles,Washington Nationals,6.0,10.0,Kyle Gibson,Jake Irvin
777889,2025-05-17,2025,Final,Miami Marlins,Tampa Bay Rays,0.0,4.0,Sandy Alcantara,Drew Rasmussen
777894,2025-05-17,2025,Final,Philadelphia Phillies,Pittsburgh Pirates,5.0,2.0,Zack Wheeler,Carmen Mlodzinski
777892,2025-05-17,2025,Final,Cincinnati Reds,Cleveland Guardians,4.0,1.0,Brent Suter,Slade Cecconi
777882,2025-05-17,2025,Final,Texas Rangers,Houston Astros,5.0,1.0,Tyler Mahle,Ronel Blanco
777885,2025-05-17,2025,Final,Kansas City Royals,St. Louis Cardinals,0.0,1.0,Noah Cameron,Miles Mikolas
777893,2025-05-17,2025,Final,Boston Red Sox,Atlanta Braves,7.0,6.0,Lucas Giolito,Grant Holmes
777883,2025-05-17,2025,Final,Milwaukee Brewers,Minnesota Twins,0.0,7.0,Tobias Myers,Pablo López
777887,2025-05-17,2025,Final,Arizona Diamondbacks,Colorado Rockies,12.0,14.0,Zac Gallen,Germán Márquez
777875,2025-05-17,2025,Final,San Diego Padres,Seattle Mariners,1.0,4.0,Nick Pivetta,Emerson Hancock
777879,2025-05-17,2025,Final,San Francisco Giants,Athletics,1.0,0.0,Landen Roupp,Luis Severino
777884,2025-05-17,2025,Final,Los Angeles Dodgers,Los Angeles Angels,9.0,11.0,Clayton Kershaw,Tyler Anderson
777869,2025-05-18,2025,Final,Texas Rangers,Houston Astros,3.0,4.0,Jack Leiter,Framber Valdez
777873,2025-05-18,2025,Final,Baltimore Orioles,Washington Nationals,4.0,10.0,Zach Eflin,Michael Soroka
777880,2025-05-18,2025,Final,Philadelphia Phillies,Pittsburgh Pirates,1.0,0.0,Mick Abel,Paul Skenes
777876,2025-05-18,2025,Final,Boston Red Sox,Atlanta Braves,4.0,10.0,Brayan Bello,Spencer Schwellenbach
777871,2025-05-18,2025,Final,Toronto Blue Jays,Detroit Tigers,2.0,3.0,José Berríos,Jackson Jobe
777874,2025-05-18,2025,Final,Cincinnati Reds,Cleveland Guardians,3.0,1.0,Andrew Abbott,Luis Ortiz
777877,2025-05-18,2025,Final,Miami Marlins,Tampa Bay Rays,5.0,1.0,Cal Quantrill,Shane Baz
777864,2025-05-18,2025,Final,Kansas City Royals,St. Louis Cardinals,2.0,1.0,Michael Wacha,Matthew Liberatore
777865,2025-05-18,2025,Final,Milwaukee Brewers,Minnesota Twins,5.0,2.0,Freddy Peralta,Zebby Matthews
777872,2025-05-18,2025,Final,Chicago Cubs,Chicago White Sox,6.0,2.0,Colin Rea,Jonathan Cannon
777867,2025-05-18,2025,Final,San Francisco Giants,Athletics,3.0,2.0,Justin Verlander,Jeffrey Springs
777870,2025-05-18,2025,Final,Arizona Diamondbacks,Colorado Rockies,1.0,0.0,Merrill Kelly,Chase Dollander
777866,2025-05-18,2025,Final,Los Angeles Dodgers,Los Angeles Angels,4.0,6.0,Tony Gonsolin,Yusei Kikuchi
777868,2025-05-18,2025,Final,San Diego Padres,Seattle Mariners,1.0,6.0,Michael King,Bryan Woo
777878,2025-05-18,2025,Final,New York Yankees,New York Mets,8.0,2.0,Max Fried,David Peterson
777859,2025-05-19,2025,Final,Pittsburgh Pirates,Cincinnati Reds,1.0,7.0,Mitch Keller,Nick Lodolo
777863,2025-05-19,2025,Final,Miami Marlins,Chicago Cubs,8.0,7.0,Edward Cabrera,Ben Brown
777856,2025-05-19,2025,Final,Boston Red Sox,New York Mets,3.0,1.0,Hunter Dobbins,Kodai Senga
777858,2025-05-19,2025,Final,Tampa Bay Rays,Houston Astros,3.0,4.0,Ryan Pepiot,Colton Gordon
777861,2025-05-19,2025,Final,Minnesota Twins,Cleveland Guardians,6.0,5.0,Joe Ryan,
777857,2025-05-19,2025,Final,Chicago White Sox,Seattle Mariners,1.0,5.0,Davis Martin,Luis Castillo
777860,2025-05-19,2025,Final,Milwaukee Brewers,Baltimore Orioles,5.0,4.0,Rob Zastryzny,Dean Kremer
777862,2025-05-19,2025,Final,St. Louis Cardinals,Detroit Tigers,11.0,4.0,Sonny Gray,Sean Guenther
777852,2025-05-19,2025,Final,Colorado Rockies,Philadelphia Phillies,3.0,9.0,Kyle Freeland,Cristopher Sánchez
777855,2025-05-19,2025,Final,San Francisco Giants,Kansas City Royals,1.0,3.0,Robbie Ray,Kris Bubic
777853,2025-05-19,2025,Final,Athletics,Los Angeles Angels,3.0,4.0,J.T. Ginn,José Soriano
777854,2025-05-19,2025,Final,Los Angeles Dodgers,Arizona Diamondbacks,5.0,9.0,Jack Dreyer,Brandon Pfaadt
777847,2025-05-20,2025,Final,Pittsburgh Pirates,Cincinnati Reds,1.0,0.0,Bailey Falter,Nick Martinez
777850,2025-05-20,2025,Final,Miami Marlins,Chicago Cubs,1.0,14.0,Ryan Weathers,Jameson Taillon
777851,2025-05-20,2025,Final,Boston Red Sox,New York Mets,2.0,0.0,Walker Buehler,Clay Holmes
777841,2025-05-20,2025,Final,Washington Nationals,Atlanta Braves,5.0,3.0,Mitchell Parker,Spencer Strider
777848,2025-05-20,2025,Final,Tampa Bay Rays,Houston Astros,3.0,2.0,Zack Littell,Brandon Walter
777849,2025-05-20,2025,Final,New York Yankees,Texas Rangers,5.0,2.0,Will Warren,Patrick Corbin
777845,2025-05-20,2025,Final,Toronto Blue Jays,San Diego Padres,3.0,0.0,Chris Bassitt,Dylan Cease
777846,2025-05-20,2025,Final,Chicago White Sox,Seattle Mariners,1.0,0.0,Adrian Houser,Casey Legumina
777844,2025-05-20,2025,Final,Milwaukee Brewers,Baltimore Orioles,5.0,2.0,Logan Henderson,Keegan Akin
777840,2025-05-20,2025,Final,St. Louis Cardinals,Detroit Tigers,4.0,5.0,Erick Fedde,Tarik Skubal
777842,2025-05-20,2025,Final,Colorado Rockies,Philadelphia Phillies,4.0,7.0,Antonio Senzatela,Jesús Luzardo
777836,2025-05-20,2025,Final,San Francisco Giants,Kansas City Royals,3.0,2.0,Hayden Birdsong,Michael Lorenzen
777843,2025-05-20,2025,Final,Athletics,Los Angeles Angels,5.0,7.0,Gunnar Hoglund,Kyle Hendricks
777838,2025-05-20,2025,Final,Los Angeles Dodgers,Arizona Diamondbacks,4.0,3.0,Yoshinobu Yamamoto,Ryne Nelson
777839,2025-05-20,2025,Final,Minnesota Twins,Cleveland Guardians,,,Chris Paddack,Gavin Williams
777834,2025-05-21,2025,Final,Pittsburgh Pirates,Cincinnati Reds,3.0,1.0,Andrew Heaney,Brady Singer
777832,2025-05-21,2025,Final,Tampa Bay Rays,Houston Astros,8.0,4.0,Taj Bradley,Hunter Brown
777861,2025-05-21,2025,Final,Minnesota Twins,Cleveland Guardians,6.0,5.0,Joe Ryan,
777833,2025-05-21,2025,Final,Miami Marlins,Chicago Cubs,1.0,2.0,Max Meyer,Cade Horton
777826,2025-05-21,2025,Final,Milwaukee Brewers,Baltimore Orioles,4.0,8.0,Chad Patrick,Tomoyuki Sugano
777827,2025-05-21,2025,Final,St. Louis Cardinals,Detroit Tigers,1.0,5.0,Andre Pallante,Brant Hurter
777830,2025-05-21,2025,Final,Chicago White Sox,Seattle Mariners,5.0,6.0,Shane Smith,Logan Evans
777819,2025-05-21,2025,Final,San Francisco Giants,Kansas City Royals,4.0,8.0,Logan Webb,Daniel Lynch IV
777829,2025-05-21,2025,Final,Minnesota Twins,Cleveland Guardians,1.0,5.0,Chris Paddack,Gavin Williams
777831,2025-05-21,2025,Final,Boston Red Sox,New York Mets,1.0,5.0,Garrett Crochet,Tylor Megill
777835,2025-05-21,2025,Final,New York Yankees,Texas Rangers,4.0,3.0,Ryan Yarbrough,Jacob deGrom
777837,2025-05-21,2025,Final,Toronto Blue Jays,San Diego Padres,14.0,0.0,Kevin Gausman,Randy Vásquez
777823,2025-05-21,2025,Final,Colorado Rockies,Philadelphia Phillies,5.0,9.0,Carson Palmquist,Taijuan Walker
777828,2025-05-21,2025,Final,Athletics,Los Angeles Angels,5.0,10.0,JP Sears,Jack Kochanowicz
777824,2025-05-21,2025,Final,Los Angeles Dodgers,Arizona Diamondbacks,3.0,1.0,Dustin May,Corbin Burnes
777825,2025-05-21,2025,Final,Washington Nationals,Atlanta Braves,,,Trevor Williams,AJ Smith-Shawver
777818,2025-05-22,2025,Final,New York Yankees,Texas Rangers,1.0,0.0,Carlos Rodón,Nathan Eovaldi
777816,2025-05-22,2025,Final,Toronto Blue Jays,San Diego Padres,7.0,6.0,Bowden Francis,Stephen Kolek
777817,2025-05-22,2025,Final,Colorado Rockies,Philadelphia Phillies,0.0,2.0,Germán Márquez,Ranger Suarez
777812,2025-05-22,2025,Final,Athletics,Los Angeles Angels,5.0,10.0,Luis Severino,Tyler Anderson
777821,2025-05-22,2025,Final,Detroit Tigers,Cleveland Guardians,0.0,7.0,Jack Flaherty,Tanner Bibee
777814,2025-05-22,2025,Final,Pittsburgh Pirates,Milwaukee Brewers,5.0,8.0,Mike Burrows,Aaron Civale
777820,2025-05-22,2025,Final,Washington Nationals,Atlanta Braves,8.0,7.0,Trevor Williams,AJ Smith-Shawver
777822,2025-05-22,2025,Final,Houston Astros,Seattle Mariners,9.0,2.0,Lance McCullers Jr.,George Kirby
777815,2025-05-22,2025,Final,Boston Red Sox,Baltimore Orioles,,,Lucas Giolito,Cade Povich
777815,2025-05-23,2025,Final,Boston Red Sox,Baltimore Orioles,19.0,5.0,Brayan Bello,Cade Povich
777811,2025-05-23,2025,Final,Cincinnati Reds,Chicago Cubs,6.0,13.0,Hunter Greene,Matthew Boyd
777806,2025-05-23,2025,Final,Pittsburgh Pirates,Milwaukee Brewers,6.0,5.0,Paul Skenes,Freddy Peralta
777801,2025-05-23,2025,Final,Washington Nationals,San Francisco Giants,0.0,4.0,MacKenzie Gore,Landen Roupp
777810,2025-05-23,2025,Final,Tampa Bay Rays,Toronto Blue Jays,3.0,1.0,Drew Rasmussen,Eric Lauer
777807,2025-05-23,2025,Final,Detroit Tigers,Cleveland Guardians,1.0,3.0,Jackson Jobe,Slade Cecconi
777808,2025-05-23,2025,Final,New York Mets,Los Angeles Dodgers,5.0,7.0,Griffin Canning,Clayton Kershaw
777813,2025-05-23,2025,Final,Atlanta Braves,San Diego Padres,1.0,2.0,Chris Sale,Nick Pivetta
777805,2025-05-23,2025,Final,Chicago White Sox,Texas Rangers,4.0,1.0,Sean Burke,Tyler Mahle
